"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Aug 28 2012","2456168.499976852","367891201","1002.74","3.97e-7","2.20e-8","-2.14","-","149.54","1e-8","0","bin50.log"
"Sep 27 2012","2456198.499976852","370483201","121.46","9.93e-8","1.33e-8","-2.14","-","125.43","1e-8","0","bin51.log"
"Oct 27 2012","2456228.499976852","373075201","113.59","1.18e-7","1.60e-8","-2.14","-","98.73","1e-8","0","bin52.log"
"Nov 26 2012","2456258.499976852","375667201","360.71","2.05e-7","1.80e-8","-2.14","-","74.86","1e-8","0","bin53.log"
"Dec 26 2012","2456288.499976852","378259201","397.39","2.38e-7","2.00e-8","-2.14","-","58.32","1e-8","0","bin54.log"
"Jan 25 2013","2456318.499976852","380851201","320.36","1.99e-7","1.80e-8","-2.14","-","49.74","1e-8","0","bin55.log"
"Feb 24 2013","2456348.499976852","383443201","52.89","6.78e-8","1.41e-8","-2.14","-","46.64","1e-8","0","bin56.log"
"Mar 26 2013","2456378.499976852","386035201","34.65","5.14e-8","1.21e-8","-2.14","-","51.94","1e-8","0","bin57.log"
"Apr 25 2013","2456408.499976852","388627201","133.68","1.08e-7","1.45e-8","-2.14","-","68.57","1e-8","0","bin58.log"
"May 25 2013","2456438.499976852","391219201","268.02","1.58e-7","1.50e-8","-2.14","-","93.82","1e-8","0","bin59.log"
"Jun 24 2013","2456468.499976852","393811201","338.79","2.09e-7","1.80e-8","-2.14","-","123.03","1e-8","0","bin60.log"
"Jul 24 2013","2456498.499976852","396403201","357.3","2.34e-7","2.00e-8","-2.14","-","149.24","1e-8","0","bin61.log"
"Aug 23 2013","2456528.499976852","398995201","659.52","3.00e-7","2.00e-8","-2.14","-","152.49","1e-8","0","bin62.log"
"Sep 22 2013","2456558.499976852","401587201","770.1","3.49e-7","2.20e-8","-2.14","-","130.06","1e-8","0","bin63.log"
"Oct 22 2013","2456588.499976852","404179201","844.38","3.94e-7","2.40e-8","-2.14","-","103.31","1e-8","0","bin64.log"
"Nov 21 2013","2456618.499976852","406771201","924.82","4.16e-7","2.40e-8","-2.14","-","78.62","1e-8","0","bin65.log"
"Dec 21 2013","2456648.499976852","409363201","100.25","1.96e-7","3.30e-8","-2.14","-","60.56","1e-8","0","bin66.log"
"Jan 20 2014","2456678.499976852","411955201","254.49","1.59e-7","1.60e-8","-2.14","-","50.82","1e-8","0","bin67.log"
"Feb 19 2014","2456708.499976852","414547201","185.7","2.31e-7","2.80e-8","-2.14","-","46.73","1e-8","0","bin68.log"
"Mar 21 2014","2456738.499976852","417139201","137.46","1.33e-7","1.80e-8","-2.14","-","50.20","1e-8","0","bin69.log"
"Apr 20 2014","2456768.499976852","419731201","89.58","1.00e-7","1.70e-8","-2.14","-","64.92","1e-8","0","bin70.log"
"May 20 2014","2456798.499976852","422323201","105.32","1.00e-7","1.52e-8","-2.14","-","88.98","1e-8","0","bin71.log"
"Jun 19 2014","2456828.499976852","424915201","77.51","9.27e-8","1.55e-8","-2.14","-","117.88","1e-8","0","bin72.log"
"Jul 19 2014","2456858.499976852","427507201","67.9","9.94e-8","1.76e-8","-2.14","-","145.45","1e-8","0","bin73.log"
"Aug 18 2014","2456888.499976852","430099201","25.69","5.34e-8","1.60e-8","-2.14","-","154.62","1e-8","0","bin74.log"
"Sep 17 2014","2456918.499976852","432691201","147.48","1.84e-7","2.60e-8","-2.14","-","134.59","1e-8","0","bin75.log"
"Oct 17 2014","2456948.499976852","435283201","103.88","1.15e-7","1.83e-8","-2.14","-","107.97","1e-8","0","bin76.log"
"Nov 16 2014","2456978.499976852","437875201","64.41","1.26e-7","2.40e-8","-2.14","-","82.58","1e-8","0","bin77.log"
"Dec 16 2014","2457008.499976852","440467201","223.11","1.52e-7","1.60e-8","-2.14","-","63.08","1e-8","0","bin78.log"
"Jan 15 2015","2457038.499976852","443059201","642.81","2.99e-7","2.20e-8","-2.14","-","52.05","1e-8","0","bin79.log"
"Feb 14 2015","2457068.499976852","445651201","1592.04","5.68e-7","2.60e-8","-2.14","-","47.04","1e-8","0","bin80.log"
"Mar 16 2015","2457098.499976852","448243201","893.86","5.44e-7","3.30e-8","-2.14","-","48.82","1e-8","0","bin81.log"
"Apr 15 2015","2457128.499976852","450835201","1018.1","4.77e-7","2.60e-8","-2.14","-","61.56","1e-8","0","bin82.log"
"May 15 2015","2457158.499976852","453427201","856.48","3.70e-7","2.20e-8","-2.14","-","84.29","1e-8","0","bin83.log"
"Jun 14 2015","2457188.499976852","456019201","1732.45","5.69e-7","2.60e-8","-2.14","-","112.70","1e-8","0","bin84.log"
"Jul 14 2015","2457218.499965278","458611201","885.9","3.68e-7","2.20e-8","-2.14","-","141.17","1e-8","0","bin85.log"
"Aug 13 2015","2457248.499965278","461203201","1024.35","4.25e-7","2.30e-8","-2.14","-","155.67","1e-8","0","bin86.log"
"Sep 12 2015","2457278.499965278","463795201","706.69","3.06e-7","2.00e-8","-2.14","-","138.98","1e-8","0","bin87.log"
"Oct 12 2015","2457308.499965278","466387201","1344.71","5.12e-7","2.50e-8","-2.14","-","112.66","1e-8","0","bin88.log"
"Nov 11 2015","2457338.499965278","468979201","814.24","3.40e-7","2.10e-8","-2.14","-","86.73","1e-8","0","bin89.log"
"Dec 11 2015","2457368.499965278","471571201","1449.44","4.99e-7","2.40e-8","-2.14","-","65.88","1e-8","0","bin90.log"
"Jan 10 2016","2457398.499965278","474163201","1072.83","4.35e-7","2.40e-8","-2.14","-","53.45","1e-8","0","bin91.log"
"Feb 09 2016","2457428.499965278","476755201","1276.58","4.48e-7","2.30e-8","-2.14","-","47.55","1e-8","0","bin92.log"
"Mar 10 2016","2457458.499965278","479347201","1391.82","4.84e-7","2.30e-8","-2.14","-","47.79","1e-8","0","bin93.log"
"Apr 09 2016","2457488.499965278","481939201","1298.56","4.31e-7","2.20e-8","-2.14","-","58.51","1e-8","0","bin94.log"
"May 09 2016","2457518.499965278","484531201","2169.67","5.47e-7","2.20e-8","-2.14","-","79.77","1e-8","0","bin95.log"
"Jun 08 2016","2457548.499965278","487123201","1837.12","6.10e-7","2.80e-8","-2.14","-","107.54","1e-8","0","bin96.log"
"Jul 08 2016","2457578.499965278","489715201","842.12","3.59e-7","2.20e-8","-2.14","-","136.56","1e-8","0","bin97.log"
"Aug 07 2016","2457608.499965278","492307201","300.45","2.18e-7","2.10e-8","-2.14","-","155.49","1e-8","0","bin98.log"
"Sep 06 2016","2457638.499965278","494899201","513.91","2.53e-7","1.90e-8","-2.14","-","143.16","1e-8","0","bin99.log"
"Oct 06 2016","2457668.499965278","497491201","2106.02","6.60e-7","2.80e-8","-2.14","-","117.36","1e-8","0","bin100.log"
"Nov 05 2016","2457698.499965278","500083201","1009.32","4.35e-7","2.50e-8","-2.14","-","91.04","1e-8","0","bin101.log"
"Dec 05 2016","2457728.499965278","502675201","831.87","3.20e-7","1.90e-8","-2.14","-","68.95","1e-8","0","bin102.log"
"Jan 04 2017","2457758.4999537035","505267201","499.37","2.08e-7","1.60e-8","-2.14","-","55.05","1e-8","0","bin103.log"
"Feb 03 2017","2457788.4999537035","507859201","291.16","1.69e-7","1.70e-8","-2.14","-","48.23","1e-8","0","bin104.log"
"Mar 05 2017","2457818.4999537035","510451201","632.96","2.71e-7","2.00e-8","-2.14","-","47.11","1e-8","0","bin105.log"
"Apr 04 2017","2457848.4999537035","513043201","482.4","2.65e-7","2.10e-8","-2.14","-","55.80","1e-8","0","bin106.log"
"May 04 2017","2457878.4999537035","515635201","441.58","2.19e-7","1.80e-8","-2.14","-","75.46","1e-8","0","bin107.log"
"Jun 03 2017","2457908.4999537035","518227201","1421.87","4.95e-7","2.40e-8","-2.14","-","102.43","1e-8","0","bin108.log"
"Jul 03 2017","2457938.4999537035","520819201","505.88","2.75e-7","2.10e-8","-2.14","-","131.71","1e-8","0","bin109.log"
"Aug 02 2017","2457968.4999537035","523411201","675.51","2.97e-7","1.90e-8","-2.14","-","154.06","1e-8","0","bin110.log"
"Sep 01 2017","2457998.4999537035","526003201","680.39","3.31e-7","2.20e-8","-2.14","-","147.02","1e-8","0","bin111.log"
"Oct 01 2017","2458028.4999537035","528595201","1265.37","4.60e-7","2.40e-8","-2.14","-","122.06","1e-8","0","bin112.log"
"Oct 31 2017","2458058.4999537035","531187201","1326.14","4.61e-7","2.30e-8","-2.14","-","95.47","1e-8","0","bin113.log"
"Nov 30 2017","2458088.4999537035","533779201","1471.08","5.00e-7","2.30e-8","-2.14","-","72.29","1e-8","0","bin114.log"
"Dec 30 2017","2458118.4999537035","536371201","2184.58","5.90e-7","2.40e-8","-2.14","-","56.86","1e-8","0","bin115.log"
"Jan 29 2018","2458148.4999537035","538963201","1577.04","5.36e-7","2.60e-8","-2.14","-","49.05","1e-8","0","bin116.log"
"Feb 28 2018","2458178.4999537035","541555201","3110.68","8.19e-7","3.00e-8","-2.14","-","46.73","1e-8","0","bin117.log"
"Mar 30 2018","2458208.4999537035","544147201","11.09","5.42e-7","2.76e-7","-2.14","-","53.43","1e-8","0","bin118.log"
"Apr 29 2018","2458238.4999537035","546739201","1172.01","4.70e-7","2.50e-8","-2.14","-","71.37","1e-8","0","bin119.log"
"May 29 2018","2458268.4999537035","549331201","1252.16","4.20e-7","2.10e-8","-2.14","-","97.39","1e-8","0","bin120.log"
"Jun 28 2018","2458298.4999537035","551923201","1787.38","5.93e-7","2.70e-8","-2.14","-","126.71","1e-8","0","bin121.log"
"Jul 28 2018","2458328.4999537035","554515201","1524.1","3.75e-7","1.70e-8","-2.14","-","151.57","1e-8","0","bin122.log"
"Aug 27 2018","2458358.4999537035","557107201","1235.58","4.68e-7","2.40e-8","-2.14","-","150.43","1e-8","0","bin123.log"
"Sep 26 2018","2458388.4999537035","559699201","855.82","2.50e-7","1.50e-8","-2.14","-","126.73","1e-8","0","bin124.log"
"Oct 26 2018","2458418.4999537035","562291201","361.34","2.17e-7","2.00e-8","-2.14","-","100.00","1e-8","0","bin125.log"
"Nov 25 2018","2458448.4999537035","564883201","666.84","2.23e-7","1.50e-8","-2.14","-","75.89","1e-8","0","bin126.log"
"Dec 25 2018","2458478.4999537035","567475201","857.48","2.42e-7","1.40e-8","-2.14","-","58.92","1e-8","0","bin127.log"
"Jan 24 2019","2458508.4999537035","570067201","603.03","2.23e-7","1.60e-8","-2.14","-","50.03","1e-8","0","bin128.log"
"Feb 23 2019","2458538.4999537035","572659201","1012.26","3.27e-7","1.80e-8","-2.14","-","46.64","1e-8","0","bin129.log"
"Mar 25 2019","2458568.4999537035","575251201","1072.69","3.80e-7","2.10e-8","-2.14","-","51.42","1e-8","0","bin130.log"
"Apr 24 2019","2458598.4999537035","577843201","3397.95","7.77e-7","2.60e-8","-2.14","-","67.53","1e-8","0","bin131.log"
"May 24 2019","2458628.4999537035","580435201","1764.88","4.71e-7","2.00e-8","-2.14","-","92.46","1e-8","0","bin132.log"
"Jun 23 2019","2458658.4999537035","583027201","1114.44","3.42e-7","1.90e-8","-2.14","-","121.60","1e-8","0","bin133.log"
"Jul 23 2019","2458688.4999537035","585619201","3637.01","6.80e-7","2.20e-8","-2.14","-","148.24","1e-8","0","bin134.log"
"Aug 22 2019","2458718.4999537035","588211201","1000.14","3.26e-7","1.90e-8","-2.14","-","153.18","1e-8","0","bin135.log"
"Sep 21 2019","2458748.4999537035","590803201","1160.16","4.75e-7","2.60e-8","-2.14","-","131.33","1e-8","0","bin136.log"
"Oct 21 2019","2458778.4999537035","593395201","711.76","3.13e-7","2.00e-8","-2.14","-","104.61","1e-8","0","bin137.log"
"Nov 20 2019","2458808.4999537035","595987201","679.24","2.82e-7","1.90e-8","-2.14","-","79.70","1e-8","0","bin138.log"
"Dec 20 2019","2458838.4999537035","598579201","3724.78","7.67e-7","2.40e-8","-2.14","-","61.24","1e-8","0","bin139.log"
"Jan 19 2020","2458868.4999537035","601171201","2872.36","7.61e-7","2.70e-8","-2.14","-","51.15","1e-8","0","bin140.log"
"Feb 18 2020","2458898.4999537035","603763201","1547.71","4.28e-7","1.90e-8","-2.14","-","46.80","1e-8","0","bin141.log"
"Mar 19 2020","2458928.4999537035","606355201","3390.59","8.99e-7","3.00e-8","-2.14","-","49.78","1e-8","0","bin142.log"
"Apr 18 2020","2458958.4999537035","608947201","1186.11","4.17e-7","2.30e-8","-2.14","-","63.96","1e-8","0","bin143.log"
"May 18 2020","2458988.4999537035","611539201","1342.48","4.30e-7","2.10e-8","-2.14","-","87.66","1e-8","0","bin144.log"
"Jun 17 2020","2459018.4999537035","614131201","1776.45","4.48e-7","1.90e-8","-2.14","-","116.44","1e-8","0","bin145.log"
"Jul 17 2020","2459048.4999537035","616723201","813.55","2.66e-7","1.60e-8","-2.14","-","144.30","1e-8","0","bin146.log"
"Aug 16 2020","2459078.4999537035","619315201","6778.56","1.45e-6","4.00e-8","-2.14","-","155.03","1e-8","0","bin147.log"
"Sep 15 2020","2459108.4999537035","621907201","6910.23","1.34e-6","3.00e-8","-2.14","-","135.83","1e-8","0","bin148.log"
"Oct 15 2020","2459138.4999537035","624499201","3239.87","8.82e-7","3.00e-8","-2.14","-","109.27","1e-8","0","bin149.log"
"Nov 14 2020","2459168.4999537035","627091201","1292.8","4.54e-7","2.20e-8","-2.14","-","83.72","1e-8","0","bin150.log"
"Dec 14 2020","2459198.4999537035","629683201","3577.92","8.46e-7","2.60e-8","-2.14","-","63.83","1e-8","0","bin151.log"
"Jan 13 2021","2459228.4999537035","632275201","16882.28","2.11e-6","4.00e-8","-2.14","-","52.43","1e-8","0","bin152.log"
"Feb 12 2021","2459258.4999537035","634867201","12878.39","1.71e-6","3.00e-8","-2.14","-","47.17","1e-8","0","bin153.log"
"Mar 14 2021","2459288.4999537035","637459201","7210.71","1.37e-6","3.00e-8","-2.14","-","48.50","1e-8","0","bin154.log"
"Apr 13 2021","2459318.4999537035","640051201","15396.37","2.29e-6","4.00e-8","-2.14","-","60.68","1e-8","0","bin155.log"
"May 13 2021","2459348.4999537035","642643201","9070.48","1.59e-6","3.00e-8","-2.14","-","83.01","1e-8","0","bin156.log"
"Jun 12 2021","2459378.4999537035","645235201","3876.39","7.33e-7","2.20e-8","-2.14","-","111.27","1e-8","0","bin157.log"
"Jul 12 2021","2459408.4999537035","647827201","15065.4","2.14e-6","4.00e-8","-2.14","-","139.92","1e-8","0","bin158.log"
"Aug 11 2021","2459438.4999537035","650419201","24783.47","3.08e-6","4.00e-8","-2.14","-","155.75","1e-8","0","bin159.log"
"Sep 10 2021","2459468.4999537035","653011201","4865.89","9.77e-7","2.80e-8","-2.14","-","140.16","1e-8","0","bin160.log"
"Oct 10 2021","2459498.4999537035","655603201","3882.17","1.05e-6","3.00e-8","-2.14","-","113.96","1e-8","0","bin161.log"
"Nov 09 2021","2459528.4999537035","658195201","2316.5","6.33e-7","2.50e-8","-2.14","-","87.92","1e-8","0","bin162.log"
"Dec 09 2021","2459558.4999537035","660787201","2249.9","6.14e-7","2.30e-8","-2.14","-","66.71","1e-8","0","bin163.log"
"Jan 08 2022","2459588.4999537035","663379201","3249.78","6.64e-7","2.20e-8","-2.14","-","53.88","1e-8","0","bin164.log"
"Feb 07 2022","2459618.4999537035","665971201","5929.56","1.07e-6","3.00e-8","-2.14","-","47.72","1e-8","0","bin165.log"
"Mar 09 2022","2459648.4999537035","668563201","7226.07","1.34e-6","3.00e-8","-2.14","-","47.57","1e-8","0","bin166.log"
"Apr 08 2022","2459678.4999537035","671155201","4991.61","1.14e-6","3.00e-8","-2.14","-","57.72","1e-8","0","bin167.log"
"May 08 2022","2459708.4999537035","673747201","2970.97","6.99e-7","2.40e-8","-2.14","-","78.55","1e-8","0","bin168.log"
"Jun 07 2022","2459738.4999537035","676339201","4867.94","9.02e-7","2.50e-8","-2.14","-","106.12","1e-8","0","bin169.log"
"Jul 07 2022","2459768.4999537035","678931201","1657.96","4.94e-7","2.20e-8","-2.14","-","135.24","1e-8","0","bin170.log"
"Aug 06 2022","2459798.4999537035","681523201","1120.01","3.32e-7","1.70e-8","-2.14","-","155.21","1e-8","0","bin171.log"
"Sep 05 2022","2459828.4999537035","684115201","2968.63","7.24e-7","2.40e-8","-2.14","-","144.26","1e-8","0","bin172.log"
"Oct 05 2022","2459858.4999537035","686707201","5454.75","1.41e-6","4.00e-8","-2.14","-","118.67","1e-8","0","bin173.log"
"Nov 04 2022","2459888.4999537035","689299201","15075.27","2.43e-6","4.00e-8","-2.14","-","92.25","1e-8","0","bin174.log"
"Dec 04 2022","2459918.4999537035","691891201","13266.68","1.81e-6","3.00e-8","-2.14","-","69.85","1e-8","0","bin175.log"
"Jan 03 2023","2459948.4999537035","694483201","5267.96","8.95e-7","2.40e-8","-2.14","-","55.53","1e-8","0","bin176.log"
"Feb 02 2023","2459978.4999537035","697075201","2596.35","6.80e-7","2.50e-8","-2.14","-","48.44","1e-8","0","bin177.log"
"Mar 04 2023","2460008.4999537035","699667201","5751.49","1.04e-6","3.00e-8","-2.14","-","46.97","1e-8","0","bin178.log"
"Apr 03 2023","2460038.4999537035","702259201","1731.76","5.52e-7","2.50e-8","-2.14","-","55.10","1e-8","0","bin179.log"
"May 03 2023","2460068.4999537035","704851201","839.46","2.94e-7","1.70e-8","-2.14","-","74.30","1e-8","0","bin180.log"
"Jun 02 2023","2460098.4999537035","707443201","2182.99","5.73e-7","2.20e-8","-2.14","-","101.03","1e-8","0","bin181.log"
"Jul 02 2023","2460128.4999537035","710035201","1572.29","4.30e-7","1.90e-8","-2.14","-","130.34","1e-8","0","bin182.log"
"Aug 01 2023","2460158.4999537035","712627201","1846.14","4.62e-7","1.90e-8","-2.14","-","153.47","1e-8","0","bin183.log"
"Aug 31 2023","2460188.4999537035","715219201","1897.61","5.94e-7","2.40e-8","-2.14","-","148.02","1e-8","0","bin184.log"
"Sep 30 2023","2460218.4999537035","717811201","1242.13","4.54e-7","2.30e-8","-2.14","-","123.36","1e-8","0","bin185.log"
"Oct 30 2023","2460248.4999537035","720403201","335.8","2.10e-7","1.80e-8","-2.14","-","96.71","1e-8","0","bin186.log"
"Nov 29 2023","2460278.4999537035","722995201","418.4","2.00e-7","1.60e-8","-2.14","-","73.27","1e-8","0","bin187.log"
"Dec 29 2023","2460308.4999537035","725587201","1196.39","3.55e-7","1.80e-8","-2.14","-","57.41","1e-8","0","bin188.log"
"Jan 28 2024","2460338.4999537035","728179201","475.78","2.03e-7","1.50e-8","-2.14","-","49.31","1e-8","0","bin189.log"
"Feb 27 2024","2460368.4999537035","730771201","467.51","2.13e-7","1.50e-8","-2.14","-","46.68","1e-8","0","bin190.log"
"Mar 28 2024","2460398.4999537035","733363201","337.44","2.17e-7","1.80e-8","-2.14","-","52.83","1e-8","0","bin191.log"
"Apr 27 2024","2460428.4999537035","735955201","261.8","1.57e-7","1.50e-8","-2.14","-","70.28","1e-8","0","bin192.log"
"May 27 2024","2460458.4999537035","738547201","927.77","3.47e-7","2.00e-8","-2.14","-","96.02","1e-8","0","bin193.log"
"Jun 26 2024","2460488.4999537035","741139201","636.12","2.35e-7","1.50e-8","-2.14","-","125.31","1e-8","0","bin194.log"
"Jul 26 2024","2460518.4999537035","743731201","582.49","2.37e-7","1.70e-8","-2.14","-","150.73","1e-8","0","bin195.log"
"Aug 25 2024","2460548.4999537035","746323201","1345.92","4.31e-7","2.10e-8","-2.14","-","151.26","1e-8","0","bin196.log"
"Sep 24 2024","2460578.4999537035","748915201","10617.16","1.84e-6","4.00e-8","-2.14","-","128.01","1e-8","0","bin197.log"
