"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Aug 19 2008","2454698.5","240883201","23.53","2.85e-8","9.10e-9","-2.28","-","37.67","1e-8","0","bin1.log"
"Sep 18 2008","2454728.5","243475201","93.33","6.66e-8","1.07e-8","-2.28","-","22.08","1e-8","0","bin2.log"
"Oct 18 2008","2454758.5","246067201","19.05","2.76e-8","8.20e-9","-2.28","-","35.04","1e-8","0","bin3.log"
"Nov 17 2008","2454788.5","248659201","19.15","3.28e-8","9.80e-9","-2.28","-","57.72","1e-8","0","bin4.log"
"Dec 17 2008","2454818.5","251251201","8.4","2.05e-8","8.50e-9","-2.28","-","81.03","1e-8","0","bin5.log"
"Jan 16 2009","2454848.499988426","253843201","5.14","1.46e-8","7.90e-9","-2.28","-","105.26","1e-8","0","bin6.log"
"Feb 15 2009","2454878.499988426","256435201","67.28","5.69e-8","1.00e-8","-2.28","-","131.18","1e-8","0","bin7.log"
"Mar 17 2009","2454908.499988426","259027201","50.38","4.90e-8","1.10e-8","-2.28","-","156.11","1e-8","0","bin8.log"
"Apr 16 2009","2454938.499988426","261619201","233.23","1.15e-7","1.20e-8","-2.28","-","158.36","1e-8","0","bin9.log"
"May 16 2009","2454968.499988426","264211201","227.61","1.35e-7","1.40e-8","-2.28","-","132.28","1e-8","0","bin10.log"
"Jun 15 2009","2454998.499988426","266803201","245.03","1.32e-7","1.40e-8","-2.28","-","101.67","1e-8","0","bin11.log"
"Jul 15 2009","2455028.499988426","269395201","390.48","1.78e-7","1.50e-8","-2.28","-","70.75","1e-8","0","bin12.log"
"Aug 14 2009","2455058.499988426","271987201","245.45","1.41e-7","1.50e-8","-2.28","-","42.12","1e-8","0","bin13.log"
"Sep 13 2009","2455088.499988426","274579201","516.97","2.93e-7","2.10e-8","-2.28","-","22.84","1e-8","0","bin14.log"
"Oct 13 2009","2455118.499988426","277171201","3739.82","9.28e-7","3.00e-8","-2.28","-","31.48","1e-8","0","bin15.log"
"Nov 12 2009","2455148.499988426","279763201","1165.48","4.69e-7","2.40e-8","-2.28","-","53.66","1e-8","0","bin16.log"
"Dec 12 2009","2455178.499988426","282355201","3125.1","8.68e-7","3.00e-8","-2.28","-","76.93","1e-8","0","bin17.log"
"Jan 11 2010","2455208.499988426","284947201","1529.66","5.54e-7","2.50e-8","-2.28","-","100.89","1e-8","0","bin18.log"
"Feb 10 2010","2455238.499988426","287539201","4684.83","1.15e-6","3.00e-8","-2.28","-","126.58","1e-8","0","bin19.log"
"Mar 12 2010","2455268.499988426","290131201","1657.71","5.58e-7","2.50e-8","-2.28","-","152.23","1e-8","0","bin20.log"
"Apr 11 2010","2455298.499988426","292723201","7236.85","1.63e-6","4.00e-8","-2.28","-","161.20","1e-8","0","bin21.log"
"May 11 2010","2455328.499988426","295315201","17283.11","2.81e-6","5.00e-8","-2.28","-","137.38","1e-8","0","bin22.log"
"Jun 10 2010","2455358.499988426","297907201","17869.76","3.06e-6","5.00e-8","-2.28","-","107.11","1e-8","0","bin23.log"
"Jul 10 2010","2455388.499988426","300499201","11952.94","2.23e-6","4.00e-8","-2.28","-","76.07","1e-8","0","bin24.log"
"Aug 09 2010","2455418.499988426","303091201","2559.54","8.12e-7","2.90e-8","-2.28","-","46.79","1e-8","0","bin25.log"
"Sep 08 2010","2455448.499988426","305683201","3039.13","9.16e-7","3.10e-8","-2.28","-","24.67","1e-8","0","bin26.log"
"Oct 08 2010","2455478.499988426","308275201","3929.97","1.17e-6","4.00e-8","-2.28","-","28.24","1e-8","0","bin27.log"
"Nov 07 2010","2455508.499988426","310867201","1944.13","6.80e-7","2.80e-8","-2.28","-","49.61","1e-8","0","bin28.log"
"Dec 07 2010","2455538.499988426","313459201","3435.43","9.53e-7","3.10e-8","-2.28","-","72.86","1e-8","0","bin29.log"
"Jan 06 2011","2455568.499988426","316051201","1766.85","6.44e-7","2.80e-8","-2.28","-","96.59","1e-8","0","bin30.log"
"Feb 05 2011","2455598.499988426","318643201","1570.8","5.24e-7","2.40e-8","-2.28","-","121.99","1e-8","0","bin31.log"
