"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Nov 21 2013","2456618.499976852","406771201","680.13","2.89e-7","2.00e-8","-2.1","-","163.35","1e-8","0","bin65.log"
"Dec 21 2013","2456648.499976852","409363201","816.19","2.17e-7","1.40e-8","-2.1","-","163.94","1e-8","0","bin66.log"
"Jan 20 2014","2456678.499976852","411955201","163.55","1.58e-7","2.10e-8","-2.1","-","131.21","1e-8","0","bin67.log"
"Feb 19 2014","2456708.499976852","414547201","448.7","1.72e-7","1.40e-8","-2.1","-","101.29","1e-8","0","bin68.log"
"Mar 21 2014","2456738.499976852","417139201","292.31","1.74e-7","1.70e-8","-2.1","-","74.47","1e-8","0","bin69.log"
"Apr 20 2014","2456768.499976852","419731201","350.28","1.65e-7","1.50e-8","-2.1","-","48.95","1e-8","0","bin70.log"
"May 20 2014","2456798.499976852","422323201","326.36","1.65e-7","1.50e-8","-2.1","-","23.27","1e-8","0","bin71.log"
"Jun 19 2014","2456828.499976852","424915201","599.33","2.74e-7","2.00e-8","-2.1","-","14.75","1e-8","0","bin72.log"
"Jul 19 2014","2456858.499976852","427507201","236.32","1.30e-7","1.40e-8","-2.1","-","41.91","1e-8","0","bin73.log"
"Aug 18 2014","2456888.499976852","430099201","188.73","1.26e-7","1.60e-8","-2.1","-","71.26","1e-8","0","bin74.log"
"Sep 17 2014","2456918.499976852","432691201","497.13","1.76e-7","1.40e-8","-2.1","-","99.64","1e-8","0","bin75.log"
"Oct 17 2014","2456948.499976852","435283201","484.2","2.86e-7","2.30e-8","-2.1","-","127.93","1e-8","0","bin76.log"
"Nov 16 2014","2456978.499976852","437875201","897.86","2.74e-7","1.70e-8","-2.1","-","157.85","1e-8","0","bin77.log"
"Dec 16 2014","2457008.499976852","440467201","324.8","1.46e-7","1.50e-8","-2.1","-","169.76","1e-8","0","bin78.log"
"Jan 15 2015","2457038.499976852","443059201","575.03","2.23e-7","1.70e-8","-2.1","-","136.78","1e-8","0","bin79.log"
"Feb 14 2015","2457068.499976852","445651201","1245.77","3.45e-7","1.80e-8","-2.1","-","106.27","1e-8","0","bin80.log"
"Mar 16 2015","2457098.499976852","448243201","593.44","2.73e-7","2.10e-8","-2.1","-","79.00","1e-8","0","bin81.log"
"Apr 15 2015","2457128.499976852","450835201","948.25","2.62e-7","1.60e-8","-2.1","-","53.41","1e-8","0","bin82.log"
"May 15 2015","2457158.499976852","453427201","754.18","3.44e-7","2.30e-8","-2.1","-","27.69","1e-8","0","bin83.log"
"Jun 14 2015","2457188.499976852","456019201","1093.7","3.41e-7","1.90e-8","-2.1","-","12.05","1e-8","0","bin84.log"
"Jul 14 2015","2457218.499965278","458611201","1204.26","4.01e-7","2.20e-8","-2.1","-","36.75","1e-8","0","bin85.log"
"Aug 13 2015","2457248.499965278","461203201","1470.45","4.21e-7","2.10e-8","-2.1","-","66.20","1e-8","0","bin86.log"
"Sep 12 2015","2457278.499965278","463795201","1179.77","3.14e-7","1.80e-8","-2.1","-","94.73","1e-8","0","bin87.log"
"Oct 12 2015","2457308.499965278","466387201","797.04","2.87e-7","1.90e-8","-2.1","-","122.92","1e-8","0","bin88.log"
"Nov 11 2015","2457338.499965278","468979201","1085.52","3.01e-7","1.70e-8","-2.1","-","152.44","1e-8","0","bin89.log"
"Dec 11 2015","2457368.499965278","471571201","678.22","3.14e-7","2.30e-8","-2.1","-","175.55","1e-8","0","bin90.log"
"Jan 10 2016","2457398.499965278","474163201","1235.34","2.92e-7","1.60e-8","-2.1","-","142.44","1e-8","0","bin91.log"
"Feb 09 2016","2457428.499965278","476755201","734.86","3.21e-7","2.20e-8","-2.1","-","111.35","1e-8","0","bin92.log"
"Mar 10 2016","2457458.499965278","479347201","798.16","2.68e-7","1.70e-8","-2.1","-","83.58","1e-8","0","bin93.log"
"Apr 09 2016","2457488.499965278","481939201","563.47","1.92e-7","1.60e-8","-2.1","-","57.86","1e-8","0","bin94.log"
"May 09 2016","2457518.499965278","484531201","335.23","1.95e-7","1.80e-8","-2.1","-","32.20","1e-8","0","bin95.log"
"Jun 08 2016","2457548.499965278","487123201","630.24","2.05e-7","1.50e-8","-2.1","-","11.40","1e-8","0","bin96.log"
"Jul 08 2016","2457578.499965278","489715201","947.39","4.03e-7","2.50e-8","-2.1","-","31.65","1e-8","0","bin97.log"
"Aug 07 2016","2457608.499965278","492307201","2202.02","3.86e-7","1.60e-8","-2.1","-","61.10","1e-8","0","bin98.log"
"Sep 06 2016","2457638.499965278","494899201","170.89","1.02e-7","1.32e-8","-2.1","-","89.81","1e-8","0","bin99.log"
"Oct 06 2016","2457668.499965278","497491201","248.65","8.83e-8","9.50e-9","-2.1","-","117.94","1e-8","0","bin100.log"
"Nov 05 2016","2457698.499965278","500083201","275.02","1.26e-7","1.30e-8","-2.1","-","147.11","1e-8","0","bin101.log"
"Dec 05 2016","2457728.499965278","502675201","120.54","8.75e-8","1.33e-8","-2.1","-","178.67","1e-8","0","bin102.log"
"Jan 04 2017","2457758.4999537035","505267201","304.23","1.41e-7","1.40e-8","-2.1","-","148.16","1e-8","0","bin103.log"
"Feb 03 2017","2457788.4999537035","507859201","137.2","1.04e-7","1.48e-8","-2.1","-","116.55","1e-8","0","bin104.log"
"Mar 05 2017","2457818.4999537035","510451201","158.86","8.66e-8","1.09e-8","-2.1","-","88.23","1e-8","0","bin105.log"
"Apr 04 2017","2457848.4999537035","513043201","90.37","8.48e-8","1.41e-8","-2.1","-","62.30","1e-8","0","bin106.log"
"May 04 2017","2457878.4999537035","515635201","266.52","1.24e-7","1.30e-8","-2.1","-","36.72","1e-8","0","bin107.log"
"Jun 03 2017","2457908.4999537035","518227201","93.9","8.76e-8","1.42e-8","-2.1","-","13.05","1e-8","0","bin108.log"
"Jul 03 2017","2457938.4999537035","520819201","82.17","7.51e-8","1.25e-8","-2.1","-","26.67","1e-8","0","bin109.log"
"Aug 02 2017","2457968.4999537035","523411201","142.47","8.58e-8","1.13e-8","-2.1","-","55.97","1e-8","0","bin110.log"
"Sep 01 2017","2457998.4999537035","526003201","71.17","6.66e-8","1.20e-8","-2.1","-","84.86","1e-8","0","bin111.log"
"Oct 01 2017","2458028.4999537035","528595201","194.79","9.59e-8","1.12e-8","-2.1","-","113.00","1e-8","0","bin112.log"
"Oct 31 2017","2458058.4999537035","531187201","83.85","8.44e-8","1.42e-8","-2.1","-","141.86","1e-8","0","bin113.log"
"Nov 30 2017","2458088.4999537035","533779201","194.1","8.80e-8","1.09e-8","-2.1","-","172.99","1e-8","0","bin114.log"
"Dec 30 2017","2458118.4999537035","536371201","152.22","9.81e-8","1.34e-8","-2.1","-","153.94","1e-8","0","bin115.log"
"Jan 29 2018","2458148.4999537035","538963201","155.25","9.08e-8","1.22e-8","-2.1","-","121.84","1e-8","0","bin116.log"
"Feb 28 2018","2458178.4999537035","541555201","102.71","6.59e-8","1.06e-8","-2.1","-","92.96","1e-8","0","bin117.log"
"Mar 30 2018","2458208.4999537035","544147201","16.46","5.41e-8","2.09e-8","-2.1","-","66.76","1e-8","0","bin118.log"
"Apr 29 2018","2458238.4999537035","546739201","174.18","9.35e-8","1.15e-8","-2.1","-","41.23","1e-8","0","bin119.log"
"May 29 2018","2458268.4999537035","549331201","381.22","1.61e-7","1.40e-8","-2.1","-","16.23","1e-8","0","bin120.log"
"Jun 28 2018","2458298.4999537035","551923201","1972.19","3.70e-7","1.50e-8","-2.1","-","21.88","1e-8","0","bin121.log"
"Jul 28 2018","2458328.4999537035","554515201","147.74","1.39e-7","1.80e-8","-2.1","-","50.81","1e-8","0","bin122.log"
"Aug 27 2018","2458358.4999537035","557107201","435.58","1.59e-7","1.30e-8","-2.1","-","79.89","1e-8","0","bin123.log"
"Sep 26 2018","2458388.4999537035","559699201","296.66","1.86e-7","1.80e-8","-2.1","-","108.09","1e-8","0","bin124.log"
"Oct 26 2018","2458418.4999537035","562291201","1449.58","3.62e-7","1.80e-8","-2.1","-","136.68","1e-8","0","bin125.log"
"Nov 25 2018","2458448.4999537035","564883201","269.28","1.35e-7","1.50e-8","-2.1","-","167.36","1e-8","0","bin126.log"
"Dec 25 2018","2458478.4999537035","567475201","177.88","1.19e-7","1.50e-8","-2.1","-","159.75","1e-8","0","bin127.log"
"Jan 24 2019","2458508.4999537035","570067201","439.7","1.56e-7","1.30e-8","-2.1","-","127.25","1e-8","0","bin128.log"
"Feb 23 2019","2458538.4999537035","572659201","198.27","1.31e-7","1.50e-8","-2.1","-","97.77","1e-8","0","bin129.log"
"Mar 25 2019","2458568.4999537035","575251201","1343.11","3.91e-7","2.00e-8","-2.1","-","71.23","1e-8","0","bin130.log"
"Apr 24 2019","2458598.4999537035","577843201","1187.08","3.13e-7","1.70e-8","-2.1","-","45.72","1e-8","0","bin131.log"
"May 24 2019","2458628.4999537035","580435201","757.63","2.79e-7","1.80e-8","-2.1","-","20.19","1e-8","0","bin132.log"
"Jun 23 2019","2458658.4999537035","583027201","664.89","2.32e-7","1.60e-8","-2.1","-","17.49","1e-8","0","bin133.log"
"Jul 23 2019","2458688.4999537035","585619201","1426.8","4.25e-7","2.00e-8","-2.1","-","45.64","1e-8","0","bin134.log"
"Aug 22 2019","2458718.4999537035","588211201","3886.29","6.72e-7","2.20e-8","-2.1","-","74.89","1e-8","0","bin135.log"
"Sep 21 2019","2458748.4999537035","590803201","1354.36","4.23e-7","2.20e-8","-2.1","-","103.18","1e-8","0","bin136.log"
"Oct 21 2019","2458778.4999537035","593395201","2908.84","6.44e-7","2.30e-8","-2.1","-","131.58","1e-8","0","bin137.log"
"Nov 20 2019","2458808.4999537035","595987201","958.99","3.16e-7","1.80e-8","-2.1","-","161.81","1e-8","0","bin138.log"
"Dec 20 2019","2458838.4999537035","598579201","847.89","2.99e-7","1.80e-8","-2.1","-","165.57","1e-8","0","bin139.log"
"Jan 19 2020","2458868.4999537035","601171201","796.72","2.48e-7","1.60e-8","-2.1","-","132.75","1e-8","0","bin140.log"
"Feb 18 2020","2458898.4999537035","603763201","480.37","2.06e-7","1.60e-8","-2.1","-","102.67","1e-8","0","bin141.log"
"Mar 19 2020","2458928.4999537035","606355201","624.13","2.13e-7","1.50e-8","-2.1","-","75.73","1e-8","0","bin142.log"
"Apr 18 2020","2458958.4999537035","608947201","554.85","2.13e-7","1.60e-8","-2.1","-","50.20","1e-8","0","bin143.log"
"May 18 2020","2458988.4999537035","611539201","1059.57","2.91e-7","1.70e-8","-2.1","-","24.49","1e-8","0","bin144.log"
"Jun 17 2020","2459018.4999537035","614131201","724.91","2.44e-7","1.70e-8","-2.1","-","13.84","1e-8","0","bin145.log"
"Jul 17 2020","2459048.4999537035","616723201","817.26","2.22e-7","1.40e-8","-2.1","-","40.47","1e-8","0","bin146.log"
"Aug 16 2020","2459078.4999537035","619315201","1114.2","2.95e-7","1.70e-8","-2.1","-","69.86","1e-8","0","bin147.log"
"Sep 15 2020","2459108.4999537035","621907201","808.94","3.03e-7","1.90e-8","-2.1","-","98.27","1e-8","0","bin148.log"
"Oct 15 2020","2459138.4999537035","624499201","1020.24","2.55e-7","1.50e-8","-2.1","-","126.53","1e-8","0","bin149.log"
"Nov 14 2020","2459168.4999537035","627091201","580.31","2.54e-7","1.90e-8","-2.1","-","156.34","1e-8","0","bin150.log"
"Dec 14 2020","2459198.4999537035","629683201","555.82","1.78e-7","1.30e-8","-2.1","-","171.38","1e-8","0","bin151.log"
"Jan 13 2021","2459228.4999537035","632275201","609.37","2.57e-7","1.80e-8","-2.1","-","138.35","1e-8","0","bin152.log"
"Feb 12 2021","2459258.4999537035","634867201","1190.48","3.02e-7","1.60e-8","-2.1","-","107.68","1e-8","0","bin153.log"
"Mar 14 2021","2459288.4999537035","637459201","1820.07","4.63e-7","2.10e-8","-2.1","-","80.27","1e-8","0","bin154.log"
"Apr 13 2021","2459318.4999537035","640051201","761.05","2.73e-7","1.90e-8","-2.1","-","54.65","1e-8","0","bin155.log"
"May 13 2021","2459348.4999537035","642643201","1178.1","2.83e-7","1.50e-8","-2.1","-","28.94","1e-8","0","bin156.log"
"Jun 12 2021","2459378.4999537035","645235201","525.53","2.12e-7","1.70e-8","-2.1","-","11.64","1e-8","0","bin157.log"
"Jul 12 2021","2459408.4999537035","647827201","790.47","2.07e-7","1.40e-8","-2.1","-","35.33","1e-8","0","bin158.log"
"Aug 11 2021","2459438.4999537035","650419201","593.5","2.05e-7","1.60e-8","-2.1","-","64.79","1e-8","0","bin159.log"
"Sep 10 2021","2459468.4999537035","653011201","1184.73","3.21e-7","1.80e-8","-2.1","-","93.36","1e-8","0","bin160.log"
"Oct 10 2021","2459498.4999537035","655603201","2014.59","4.54e-7","2.00e-8","-2.1","-","121.53","1e-8","0","bin161.log"
"Nov 09 2021","2459528.4999537035","658195201","941.75","3.36e-7","2.00e-8","-2.1","-","150.95","1e-8","0","bin162.log"
"Dec 09 2021","2459558.4999537035","660787201","667.41","1.92e-7","1.40e-8","-2.1","-","177.15","1e-8","0","bin163.log"
"Jan 08 2022","2459588.4999537035","663379201","337.2","1.52e-7","1.50e-8","-2.1","-","144.03","1e-8","0","bin164.log"
"Feb 07 2022","2459618.4999537035","665971201","459.22","1.30e-7","1.10e-8","-2.1","-","112.79","1e-8","0","bin165.log"
"Mar 09 2022","2459648.4999537035","668563201","324.42","1.50e-7","1.60e-8","-2.1","-","84.87","1e-8","0","bin166.log"
"Apr 08 2022","2459678.4999537035","671155201","243.21","1.16e-7","1.30e-8","-2.1","-","59.09","1e-8","0","bin167.log"
"May 08 2022","2459708.4999537035","673747201","570.76","1.78e-7","1.30e-8","-2.1","-","33.45","1e-8","0","bin168.log"
"Jun 07 2022","2459738.4999537035","676339201","350.15","1.47e-7","1.40e-8","-2.1","-","11.65","1e-8","0","bin169.log"
"Jul 07 2022","2459768.4999537035","678931201","338.33","1.45e-7","1.30e-8","-2.1","-","30.26","1e-8","0","bin170.log"
"Aug 06 2022","2459798.4999537035","681523201","274.8","1.29e-7","1.30e-8","-2.1","-","59.68","1e-8","0","bin171.log"
"Sep 05 2022","2459828.4999537035","684115201","265.82","1.26e-7","1.20e-8","-2.1","-","88.44","1e-8","0","bin172.log"
"Oct 05 2022","2459858.4999537035","686707201","203.94","1.12e-7","1.31e-8","-2.1","-","116.57","1e-8","0","bin173.log"
"Nov 04 2022","2459888.4999537035","689299201","456.32","1.88e-7","1.50e-8","-2.1","-","145.64","1e-8","0","bin174.log"
"Dec 04 2022","2459918.4999537035","691891201","412.72","1.97e-7","1.60e-8","-2.1","-","177.09","1e-8","0","bin175.log"
"Jan 03 2023","2459948.4999537035","694483201","967.59","2.92e-7","1.70e-8","-2.1","-","149.76","1e-8","0","bin176.log"
"Feb 02 2023","2459978.4999537035","697075201","1531.39","3.80e-7","1.80e-8","-2.1","-","118.01","1e-8","0","bin177.log"
"Mar 04 2023","2460008.4999537035","699667201","1147.3","3.64e-7","2.00e-8","-2.1","-","89.54","1e-8","0","bin178.log"
"Apr 03 2023","2460038.4999537035","702259201","440.91","1.72e-7","1.40e-8","-2.1","-","63.54","1e-8","0","bin179.log"
"May 03 2023","2460068.4999537035","704851201","493.94","2.13e-7","1.60e-8","-2.1","-","37.97","1e-8","0","bin180.log"
"Jun 02 2023","2460098.4999537035","707443201","355.49","1.36e-7","1.20e-8","-2.1","-","13.81","1e-8","0","bin181.log"
"Jul 02 2023","2460128.4999537035","710035201","218.61","1.17e-7","1.30e-8","-2.1","-","25.32","1e-8","0","bin182.log"
"Aug 01 2023","2460158.4999537035","712627201","325.51","1.32e-7","1.20e-8","-2.1","-","54.55","1e-8","0","bin183.log"
"Aug 31 2023","2460188.4999537035","715219201","274.86","1.31e-7","1.30e-8","-2.1","-","83.49","1e-8","0","bin184.log"
"Sep 30 2023","2460218.4999537035","717811201","289.85","1.33e-7","1.40e-8","-2.1","-","111.64","1e-8","0","bin185.log"
"Oct 30 2023","2460248.4999537035","720403201","154.62","7.71e-8","1.02e-8","-2.1","-","140.42","1e-8","0","bin186.log"
"Nov 29 2023","2460278.4999537035","722995201","134.43","9.79e-8","1.40e-8","-2.1","-","171.42","1e-8","0","bin187.log"
"Dec 29 2023","2460308.4999537035","725587201","253.93","1.05e-7","1.12e-8","-2.1","-","155.55","1e-8","0","bin188.log"
"Jan 28 2024","2460338.4999537035","728179201","196.28","1.17e-7","1.40e-8","-2.1","-","123.33","1e-8","0","bin189.log"
"Feb 27 2024","2460368.4999537035","730771201","319.03","1.46e-7","1.40e-8","-2.1","-","94.28","1e-8","0","bin190.log"
"Mar 28 2024","2460398.4999537035","733363201","865.81","2.34e-7","1.50e-8","-2.1","-","67.99","1e-8","0","bin191.log"
"Apr 27 2024","2460428.4999537035","735955201","1112.82","3.35e-7","1.90e-8","-2.1","-","42.48","1e-8","0","bin192.log"
"May 27 2024","2460458.4999537035","738547201","1147.69","2.62e-7","1.50e-8","-2.1","-","17.27","1e-8","0","bin193.log"
"Jun 26 2024","2460488.4999537035","741139201","269","1.27e-7","1.30e-8","-2.1","-","20.62","1e-8","0","bin194.log"
"Jul 26 2024","2460518.4999537035","743731201","323.57","9.83e-8","1.01e-8","-2.1","-","49.39","1e-8","0","bin195.log"
"Aug 25 2024","2460548.4999537035","746323201","186.67","8.83e-8","1.15e-8","-2.1","-","78.52","1e-8","0","bin196.log"
"Sep 24 2024","2460578.4999537035","748915201","199.67","9.76e-8","1.21e-8","-2.1","-","106.73","1e-8","0","bin197.log"
