"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Apr 09 2016","2457488.499965278","481939201","575.74","1.12e-7","1.10e-8","-1.74","-","135.68","1e-8","0","bin94.log"
"May 09 2016","2457518.499965278","484531201","1223.85","1.87e-7","1.20e-8","-1.74","-","116.09","1e-8","0","bin95.log"
"Jun 08 2016","2457548.499965278","487123201","1239.02","1.98e-7","1.30e-8","-1.74","-","88.09","1e-8","0","bin96.log"
"Jul 08 2016","2457578.499965278","489715201","878.24","1.59e-7","1.30e-8","-1.74","-","58.25","1e-8","0","bin97.log"
"Aug 07 2016","2457608.499965278","492307201","544.64","1.25e-7","1.20e-8","-1.74","-","33.76","1e-8","0","bin98.log"
"Sep 06 2016","2457638.499965278","494899201","358.63","7.51e-8","8.90e-9","-1.74","-","31.25","1e-8","0","bin99.log"
"Oct 06 2016","2457668.499965278","497491201","228.22","6.77e-8","9.40e-9","-1.74","-","51.05","1e-8","0","bin100.log"
"Nov 05 2016","2457698.499965278","500083201","607.92","1.19e-7","1.10e-8","-1.74","-","74.61","1e-8","0","bin101.log"
"Dec 05 2016","2457728.499965278","502675201","693.31","1.23e-7","1.00e-8","-1.74","-","95.18","1e-8","0","bin102.log"
"Jan 04 2017","2457758.4999537035","505267201","1150.22","1.89e-7","1.30e-8","-1.74","-","111.21","1e-8","0","bin103.log"
"Feb 03 2017","2457788.4999537035","507859201","1256.24","1.89e-7","1.20e-8","-1.74","-","125.41","1e-8","0","bin104.log"
"Mar 05 2017","2457818.4999537035","510451201","720.61","1.34e-7","1.20e-8","-1.74","-","137.40","1e-8","0","bin105.log"
"Apr 04 2017","2457848.4999537035","513043201","1308.61","1.61e-7","1.00e-8","-1.74","-","137.57","1e-8","0","bin106.log"
"May 04 2017","2457878.4999537035","515635201","740.3","1.21e-7","1.10e-8","-1.74","-","120.35","1e-8","0","bin107.log"
"Jun 03 2017","2457908.4999537035","518227201","696.07","1.24e-7","1.10e-8","-1.74","-","93.28","1e-8","0","bin108.log"
"Jul 03 2017","2457938.4999537035","520819201","392.32","9.82e-8","1.03e-8","-1.74","-","63.34","1e-8","0","bin109.log"
"Aug 02 2017","2457968.4999537035","523411201","552.56","1.07e-7","1.03e-8","-1.74","-","37.10","1e-8","0","bin110.log"
"Sep 01 2017","2457998.4999537035","526003201","611.46","1.22e-7","1.10e-8","-1.74","-","29.43","1e-8","0","bin111.log"
"Oct 01 2017","2458028.4999537035","528595201","687.7","1.37e-7","1.20e-8","-1.74","-","47.00","1e-8","0","bin112.log"
"Oct 31 2017","2458058.4999537035","531187201","851.38","1.38e-7","1.10e-8","-1.74","-","70.59","1e-8","0","bin113.log"
"Nov 30 2017","2458088.4999537035","533779201","1265.78","1.80e-7","1.20e-8","-1.74","-","91.93","1e-8","0","bin114.log"
"Dec 30 2017","2458118.4999537035","536371201","1632.69","2.18e-7","1.30e-8","-1.74","-","108.64","1e-8","0","bin115.log"
"Jan 29 2018","2458148.4999537035","538963201","1793.2","3.42e-7","2.00e-8","-1.74","-","122.97","1e-8","0","bin116.log"
"Feb 28 2018","2458178.4999537035","541555201","1934.96","2.74e-7","1.50e-8","-1.74","-","135.79","1e-8","0","bin117.log"
"Mar 30 2018","2458208.4999537035","544147201","2.64","< 1.91e-7","-","-","-","138.88","1e-8","0","bin118.log"
"Apr 29 2018","2458238.4999537035","546739201","1091.41","1.67e-7","1.10e-8","-1.74","-","124.32","1e-8","0","bin119.log"
"May 29 2018","2458268.4999537035","549331201","653.4","1.15e-7","1.00e-8","-1.74","-","98.38","1e-8","0","bin120.log"
