"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Jun 29 2012","2456108.499988426","362707201","316.06","1.01e-7","1.22e-8","-1.77","-","125.56","1e-8","0","bin48.log"
"Jul 29 2012","2456138.499976852","365299201","685.67","1.17e-7","1.00e-8","-1.77","-","138.77","1e-8","0","bin49.log"
"Aug 28 2012","2456168.499976852","367891201","306.7","9.08e-8","1.14e-8","-1.77","-","143.83","1e-8","0","bin50.log"
"Sep 27 2012","2456198.499976852","370483201","418.67","1.08e-7","1.21e-8","-1.77","-","135.74","1e-8","0","bin51.log"
"Oct 27 2012","2456228.499976852","373075201","654.28","1.39e-7","1.20e-8","-1.77","-","114.98","1e-8","0","bin52.log"
"Nov 26 2012","2456258.499976852","375667201","494.5","1.27e-7","1.20e-8","-1.77","-","86.22","1e-8","0","bin53.log"
"Dec 26 2012","2456288.499976852","378259201","368.78","8.71e-8","1.00e-8","-1.77","-","53.62","1e-8","0","bin54.log"
"Jan 25 2013","2456318.499976852","380851201","284.3","9.87e-8","1.28e-8","-1.77","-","22.80","1e-8","0","bin55.log"
"Feb 24 2013","2456348.499976852","383443201","415.08","1.07e-7","1.13e-8","-1.77","-","20.78","1e-8","0","bin56.log"
"Mar 26 2013","2456378.499976852","386035201","267.79","7.60e-8","1.07e-8","-1.77","-","47.97","1e-8","0","bin57.log"
"Apr 25 2013","2456408.499976852","388627201","330.44","7.34e-8","9.00e-9","-1.77","-","76.09","1e-8","0","bin58.log"
"May 25 2013","2456438.499976852","391219201","252.51","7.45e-8","1.03e-8","-1.77","-","101.78","1e-8","0","bin59.log"
"Jun 24 2013","2456468.499976852","393811201","259.65","6.69e-8","8.90e-9","-1.77","-","122.57","1e-8","0","bin60.log"
"Jul 24 2013","2456498.499976852","396403201","318.53","8.24e-8","9.90e-9","-1.77","-","136.95","1e-8","0","bin61.log"
"Aug 23 2013","2456528.499976852","398995201","725.26","1.07e-7","9.30e-9","-1.77","-","143.75","1e-8","0","bin62.log"
"Sep 22 2013","2456558.499976852","401587201","441.82","8.71e-8","9.00e-9","-1.77","-","138.20","1e-8","0","bin63.log"
"Oct 22 2013","2456588.499976852","404179201","104.07","4.98e-8","1.04e-8","-1.77","-","119.31","1e-8","0","bin64.log"
"Nov 21 2013","2456618.499976852","406771201","264.59","6.19e-8","8.00e-9","-1.77","-","91.65","1e-8","0","bin65.log"
"Dec 21 2013","2456648.499976852","409363201","237.76","8.45e-8","1.13e-8","-1.77","-","59.40","1e-8","0","bin66.log"
"Jan 20 2014","2456678.499976852","411955201","72.65","4.60e-8","1.23e-8","-1.77","-","27.59","1e-8","0","bin67.log"
"Feb 19 2014","2456708.499976852","414547201","376.48","8.89e-8","1.03e-8","-1.77","-","17.23","1e-8","0","bin68.log"
"Mar 21 2014","2456738.499976852","417139201","432.49","1.48e-7","1.60e-8","-1.77","-","42.98","1e-8","0","bin69.log"
"Apr 20 2014","2456768.499976852","419731201","730.17","1.39e-7","1.20e-8","-1.77","-","71.28","1e-8","0","bin70.log"
"May 20 2014","2456798.499976852","422323201","2134.86","3.85e-7","2.00e-8","-1.77","-","97.58","1e-8","0","bin71.log"
"Jun 19 2014","2456828.499976852","424915201","382.64","9.26e-8","1.01e-8","-1.77","-","119.39","1e-8","0","bin72.log"
"Jul 19 2014","2456858.499976852","427507201","325.84","1.00e-7","1.25e-8","-1.77","-","134.92","1e-8","0","bin73.log"
"Aug 18 2014","2456888.499976852","430099201","197.39","8.40e-8","1.29e-8","-1.77","-","143.29","1e-8","0","bin74.log"
"Sep 17 2014","2456918.499976852","432691201","276.06","9.09e-8","1.19e-8","-1.77","-","140.23","1e-8","0","bin75.log"
"Oct 17 2014","2456948.499976852","435283201","170.46","6.42e-8","1.11e-8","-1.77","-","123.38","1e-8","0","bin76.log"
"Nov 16 2014","2456978.499976852","437875201","100.35","4.62e-8","9.30e-9","-1.77","-","96.93","1e-8","0","bin77.log"
"Dec 16 2014","2457008.499976852","440467201","218.86","7.46e-8","1.09e-8","-1.77","-","65.17","1e-8","0","bin78.log"
"Jan 15 2015","2457038.499976852","443059201","509.73","9.35e-8","9.20e-9","-1.77","-","32.77","1e-8","0","bin79.log"
"Feb 14 2015","2457068.499976852","445651201","171.68","5.81e-8","9.60e-9","-1.77","-","14.94","1e-8","0","bin80.log"
"Mar 16 2015","2457098.499976852","448243201","244.5","5.52e-8","7.50e-9","-1.77","-","38.01","1e-8","0","bin81.log"
"Apr 15 2015","2457128.499976852","450835201","187.45","5.42e-8","8.30e-9","-1.77","-","66.42","1e-8","0","bin82.log"
"May 15 2015","2457158.499976852","453427201","249.25","5.65e-8","8.00e-9","-1.77","-","93.23","1e-8","0","bin83.log"
"Jun 14 2015","2457188.499976852","456019201","298.69","7.99e-8","9.80e-9","-1.77","-","116.00","1e-8","0","bin84.log"
"Jul 14 2015","2457218.499965278","458611201","305.92","8.64e-8","1.04e-8","-1.77","-","132.67","1e-8","0","bin85.log"
"Aug 13 2015","2457248.499965278","461203201","539.26","9.77e-8","9.40e-9","-1.77","-","142.48","1e-8","0","bin86.log"
"Sep 12 2015","2457278.499965278","463795201","430","1.18e-7","1.30e-8","-1.77","-","141.81","1e-8","0","bin87.log"
