"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Aug 19 2008","2454698.5","240883201","33.65","2.07e-8","6.40e-9","-1.85","-","38.82","1e-8","0","bin1.log"
"Sep 18 2008","2454728.5","243475201","317.57","8.63e-8","9.90e-9","-1.85","-","29.70","1e-8","0","bin2.log"
"Oct 18 2008","2454758.5","246067201","762.11","1.45e-7","1.10e-8","-1.85","-","43.32","1e-8","0","bin3.log"
"Nov 17 2008","2454788.5","248659201","103.53","3.51e-8","7.30e-9","-1.85","-","63.44","1e-8","0","bin4.log"
"Dec 17 2008","2454818.5","251251201","136.89","4.12e-8","6.90e-9","-1.85","-","83.22","1e-8","0","bin5.log"
"Jan 16 2009","2454848.499988426","253843201","105.85","4.53e-8","8.50e-9","-1.85","-","103.72","1e-8","0","bin6.log"
"Feb 15 2009","2454878.499988426","256435201","65.09","2.68e-8","6.30e-9","-1.85","-","126.51","1e-8","0","bin7.log"
"Mar 17 2009","2454908.499988426","259027201","46.29","2.76e-8","7.60e-9","-1.85","-","148.20","1e-8","0","bin8.log"
"Apr 16 2009","2454938.499988426","261619201","22.15","1.55e-8","5.50e-9","-1.85","-","151.99","1e-8","0","bin9.log"
"May 16 2009","2454968.499988426","264211201","49.33","2.72e-8","7.00e-9","-1.85","-","129.77","1e-8","0","bin10.log"
"Jun 15 2009","2454998.499988426","266803201","44.18","1.94e-8","5.40e-9","-1.85","-","99.89","1e-8","0","bin11.log"
"Jul 15 2009","2455028.499988426","269395201","92.39","2.94e-8","6.30e-9","-1.85","-","69.30","1e-8","0","bin12.log"
"Aug 14 2009","2455058.499988426","271987201","142.09","4.85e-8","8.50e-9","-1.85","-","42.56","1e-8","0","bin13.log"
"Sep 13 2009","2455088.499988426","274579201","87.21","3.30e-8","7.50e-9","-1.85","-","29.38","1e-8","0","bin14.log"
