"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Aug 19 2008","2454698.5","240883201","333.05","8.01e-8","9.30e-9","-1.75","-","32.73","1e-8","0","bin1.log"
"Sep 18 2008","2454728.5","243475201","218.41","5.43e-8","6.90e-9","-1.75","-","51.37","1e-8","0","bin2.log"
"Oct 18 2008","2454758.5","246067201","267.03","5.75e-8","7.50e-9","-1.75","-","76.37","1e-8","0","bin3.log"
"Nov 17 2008","2454788.5","248659201","316.18","6.13e-8","7.60e-9","-1.75","-","99.40","1e-8","0","bin4.log"
"Dec 17 2008","2454818.5","251251201","273.93","5.87e-8","7.10e-9","-1.75","-","115.03","1e-8","0","bin5.log"
"Jan 16 2009","2454848.499988426","253843201","116.17","3.37e-8","6.30e-9","-1.75","-","122.28","1e-8","0","bin6.log"
"Feb 15 2009","2454878.499988426","256435201","180.7","4.17e-8","6.30e-9","-1.75","-","126.10","1e-8","0","bin7.log"
"Mar 17 2009","2454908.499988426","259027201","134.46","4.28e-8","7.80e-9","-1.75","-","126.06","1e-8","0","bin8.log"
"Apr 16 2009","2454938.499988426","261619201","233.12","4.40e-8","6.20e-9","-1.75","-","116.30","1e-8","0","bin9.log"
"May 16 2009","2454968.499988426","264211201","147.74","4.12e-8","6.80e-9","-1.75","-","95.72","1e-8","0","bin10.log"
"Jun 15 2009","2454998.499988426","266803201","161.44","3.57e-8","5.90e-9","-1.75","-","68.68","1e-8","0","bin11.log"
"Jul 15 2009","2455028.499988426","269395201","247.12","5.72e-8","7.50e-9","-1.75","-","42.31","1e-8","0","bin12.log"
"Aug 14 2009","2455058.499988426","271987201","91.85","2.70e-8","5.50e-9","-1.75","-","31.52","1e-8","0","bin13.log"
"Sep 13 2009","2455088.499988426","274579201","92.85","2.92e-8","6.10e-9","-1.75","-","47.27","1e-8","0","bin14.log"
"Oct 13 2009","2455118.499988426","277171201","174.64","4.47e-8","6.70e-9","-1.75","-","71.99","1e-8","0","bin15.log"
"Nov 12 2009","2455148.499988426","279763201","201.33","4.33e-8","6.60e-9","-1.75","-","95.77","1e-8","0","bin16.log"
"Dec 12 2009","2455178.499988426","282355201","199.25","4.49e-8","6.60e-9","-1.75","-","112.99","1e-8","0","bin17.log"
"Jan 11 2010","2455208.499988426","284947201","141.38","3.38e-8","5.80e-9","-1.75","-","121.39","1e-8","0","bin18.log"
"Feb 10 2010","2455238.499988426","287539201","242.19","4.83e-8","6.60e-9","-1.75","-","125.58","1e-8","0","bin19.log"
"Mar 12 2010","2455268.499988426","290131201","156.8","4.02e-8","6.40e-9","-1.75","-","126.62","1e-8","0","bin20.log"
"Apr 11 2010","2455298.499988426","292723201","102.67","2.64e-8","5.30e-9","-1.75","-","118.85","1e-8","0","bin21.log"
