"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Aug 19 2008","2454698.5","240883201","54.96","4.89e-8","1.02e-8","-2.18","-","117.68","1e-8","0","bin1.log"
"Sep 18 2008","2454728.5","243475201","24.95","3.21e-8","9.70e-9","-2.18","-","128.72","1e-8","0","bin2.log"
"Oct 18 2008","2454758.5","246067201","27.97","2.60e-8","8.30e-9","-2.18","-","129.76","1e-8","0","bin3.log"
"Nov 17 2008","2454788.5","248659201","42.56","4.43e-8","1.06e-8","-2.18","-","113.39","1e-8","0","bin4.log"
"Dec 17 2008","2454818.5","251251201","26.86","2.93e-8","9.40e-9","-2.18","-","85.80","1e-8","0","bin5.log"
"Jan 16 2009","2454848.499988426","253843201","4.81","1.12e-8","6.67e-9","-2.18","-","57.53","1e-8","0","bin6.log"
"Feb 15 2009","2454878.499988426","256435201","28.26","3.88e-8","1.03e-8","-2.18","-","41.82","1e-8","0","bin7.log"
"Mar 17 2009","2454908.499988426","259027201","121.7","7.83e-8","1.21e-8","-2.18","-","49.03","1e-8","0","bin8.log"
"Apr 16 2009","2454938.499988426","261619201","114.41","7.59e-8","1.22e-8","-2.18","-","67.26","1e-8","0","bin9.log"
"May 16 2009","2454968.499988426","264211201","610.53","2.32e-7","1.80e-8","-2.18","-","84.32","1e-8","0","bin10.log"
"Jun 15 2009","2454998.499988426","266803201","39.24","3.68e-8","9.50e-9","-2.18","-","96.07","1e-8","0","bin11.log"
"Jul 15 2009","2455028.499988426","269395201","107.66","7.09e-8","1.16e-8","-2.18","-","104.90","1e-8","0","bin12.log"
"Aug 14 2009","2455058.499988426","271987201","77.52","5.31e-8","1.00e-8","-2.18","-","115.57","1e-8","0","bin13.log"
"Sep 13 2009","2455088.499988426","274579201","214.04","1.24e-7","1.50e-8","-2.18","-","127.16","1e-8","0","bin14.log"
"Oct 13 2009","2455118.499988426","277171201","682.5","1.99e-7","1.50e-8","-2.18","-","130.82","1e-8","0","bin15.log"
"Nov 12 2009","2455148.499988426","279763201","191.75","1.14e-7","1.44e-8","-2.18","-","117.35","1e-8","0","bin16.log"
"Dec 12 2009","2455178.499988426","282355201","308.76","1.30e-7","1.30e-8","-2.18","-","90.98","1e-8","0","bin17.log"
"Jan 11 2010","2455208.499988426","284947201","153.1","9.87e-8","1.32e-8","-2.18","-","62.00","1e-8","0","bin18.log"
"Feb 10 2010","2455238.499988426","287539201","170.77","9.30e-8","1.20e-8","-2.18","-","42.95","1e-8","0","bin19.log"
"Mar 12 2010","2455268.499988426","290131201","404.8","1.65e-7","1.50e-8","-2.18","-","46.47","1e-8","0","bin20.log"
"Apr 11 2010","2455298.499988426","292723201","803.78","3.15e-7","2.10e-8","-2.18","-","63.94","1e-8","0","bin21.log"
"May 11 2010","2455328.499988426","295315201","355.25","1.55e-7","1.40e-8","-2.18","-","81.69","1e-8","0","bin22.log"
"Jun 10 2010","2455358.499988426","297907201","167.4","1.21e-7","1.50e-8","-2.18","-","94.38","1e-8","0","bin23.log"
"Jul 10 2010","2455388.499988426","300499201","502.96","1.86e-7","1.50e-8","-2.18","-","103.32","1e-8","0","bin24.log"
"Aug 09 2010","2455418.499988426","303091201","2187.6","6.29e-7","2.70e-8","-2.18","-","113.51","1e-8","0","bin25.log"
"Sep 08 2010","2455448.499988426","305683201","3051.3","6.22e-7","2.40e-8","-2.18","-","125.37","1e-8","0","bin26.log"
"Oct 08 2010","2455478.499988426","308275201","2183.65","5.94e-7","2.60e-8","-2.18","-","131.29","1e-8","0","bin27.log"
"Nov 07 2010","2455508.499988426","310867201","3162.8","7.45e-7","2.70e-8","-2.18","-","120.90","1e-8","0","bin28.log"
"Dec 07 2010","2455538.499988426","313459201","2521.07","5.70e-7","2.30e-8","-2.18","-","96.08","1e-8","0","bin29.log"
"Jan 06 2011","2455568.499988426","316051201","1963.94","5.40e-7","2.40e-8","-2.18","-","66.77","1e-8","0","bin30.log"
"Feb 05 2011","2455598.499988426","318643201","2258.99","5.43e-7","2.30e-8","-2.18","-","44.86","1e-8","0","bin31.log"
"Mar 07 2011","2455628.499988426","321235201","527.79","2.41e-7","1.90e-8","-2.18","-","44.33","1e-8","0","bin32.log"
"Apr 06 2011","2455658.499988426","323827201","504.45","2.45e-7","2.00e-8","-2.18","-","60.61","1e-8","0","bin33.log"
"May 06 2011","2455688.499988426","326419201","423.6","1.89e-7","1.60e-8","-2.18","-","78.88","1e-8","0","bin34.log"
"Jun 05 2011","2455718.499988426","329011201","736.24","2.41e-7","1.60e-8","-2.18","-","92.55","1e-8","0","bin35.log"
"Jul 05 2011","2455748.499988426","331603201","698.5","2.58e-7","1.80e-8","-2.18","-","101.80","1e-8","0","bin36.log"
"Aug 04 2011","2455778.499988426","334195201","568.9","2.32e-7","1.80e-8","-2.18","-","111.52","1e-8","0","bin37.log"
"Sep 03 2011","2455808.499988426","336787201","1332.5","3.88e-7","2.10e-8","-2.18","-","123.40","1e-8","0","bin38.log"
"Oct 03 2011","2455838.499988426","339379201","752.74","2.87e-7","2.00e-8","-2.18","-","131.22","1e-8","0","bin39.log"
"Nov 02 2011","2455868.499988426","341971201","1268.29","3.10e-7","1.70e-8","-2.18","-","124.00","1e-8","0","bin40.log"
"Dec 02 2011","2455898.499988426","344563201","1064.47","3.58e-7","2.20e-8","-2.18","-","101.04","1e-8","0","bin41.log"
"Jan 01 2012","2455928.499988426","347155201","857.45","2.54e-7","1.60e-8","-2.18","-","71.74","1e-8","0","bin42.log"
"Jan 31 2012","2455958.499988426","349747201","631.36","2.31e-7","1.70e-8","-2.18","-","47.49","1e-8","0","bin43.log"
"Mar 01 2012","2455988.499988426","352339201","422.65","1.84e-7","1.60e-8","-2.18","-","42.72","1e-8","0","bin44.log"
"Mar 31 2012","2456018.499988426","354931201","553.6","2.16e-7","1.60e-8","-2.18","-","57.32","1e-8","0","bin45.log"
"Apr 30 2012","2456048.499988426","357523201","1189.04","3.85e-7","2.30e-8","-2.18","-","75.92","1e-8","0","bin46.log"
"May 30 2012","2456078.499988426","360115201","641.43","2.09e-7","1.50e-8","-2.18","-","90.58","1e-8","0","bin47.log"
"Jun 29 2012","2456108.499988426","362707201","2255.21","6.08e-7","2.70e-8","-2.18","-","100.29","1e-8","0","bin48.log"
"Aug 28 2012","2456168.499976852","367891201","1263.87","3.97e-7","2.10e-8","-2.18","-","121.34","1e-8","0","bin50.log"
"Sep 27 2012","2456198.499976852","370483201","686.02","3.17e-7","2.30e-8","-2.18","-","130.66","1e-8","0","bin51.log"
"Oct 27 2012","2456228.499976852","373075201","1049.13","2.96e-7","1.80e-8","-2.18","-","126.59","1e-8","0","bin52.log"
"Nov 26 2012","2456258.499976852","375667201","274.24","1.45e-7","1.50e-8","-2.18","-","105.80","1e-8","0","bin53.log"
"Dec 26 2012","2456288.499976852","378259201","207.94","9.33e-8","1.13e-8","-2.18","-","76.85","1e-8","0","bin54.log"
"Jan 25 2013","2456318.499976852","380851201","78.39","6.83e-8","1.24e-8","-2.18","-","50.74","1e-8","0","bin55.log"
"Feb 24 2013","2456348.499976852","383443201","195.37","9.09e-8","1.15e-8","-2.18","-","41.74","1e-8","0","bin56.log"
"Mar 26 2013","2456378.499976852","386035201","29.32","2.95e-8","8.60e-9","-2.18","-","54.12","1e-8","0","bin57.log"
"Apr 25 2013","2456408.499976852","388627201","335.52","1.24e-7","1.30e-8","-2.18","-","72.83","1e-8","0","bin58.log"
"May 25 2013","2456438.499976852","391219201","630.65","2.32e-7","1.80e-8","-2.18","-","88.43","1e-8","0","bin59.log"
"Jun 24 2013","2456468.499976852","393811201","478.31","1.82e-7","1.60e-8","-2.18","-","98.79","1e-8","0","bin60.log"
"Jul 24 2013","2456498.499976852","396403201","351.39","1.55e-7","1.50e-8","-2.18","-","107.80","1e-8","0","bin61.log"
"Aug 23 2013","2456528.499976852","398995201","1200.23","4.25e-7","2.40e-8","-2.18","-","119.22","1e-8","0","bin62.log"
"Sep 22 2013","2456558.499976852","401587201","4323.67","7.18e-7","2.30e-8","-2.18","-","129.67","1e-8","0","bin63.log"
"Oct 22 2013","2456588.499976852","404179201","2687.14","7.55e-7","3.00e-8","-2.18","-","128.64","1e-8","0","bin64.log"
"Nov 21 2013","2456618.499976852","406771201","4548.28","8.30e-7","2.50e-8","-2.18","-","110.32","1e-8","0","bin65.log"
"Dec 21 2013","2456648.499976852","409363201","5852.51","1.38e-6","4.00e-8","-2.18","-","82.04","1e-8","0","bin66.log"
"Jan 20 2014","2456678.499976852","411955201","1294.51","7.06e-7","3.90e-8","-2.18","-","54.52","1e-8","0","bin67.log"
"Feb 19 2014","2456708.499976852","414547201","1277.82","4.84e-7","2.60e-8","-2.18","-","41.50","1e-8","0","bin68.log"
"Mar 21 2014","2456738.499976852","417139201","530.03","3.55e-7","3.00e-8","-2.18","-","51.08","1e-8","0","bin69.log"
"Apr 20 2014","2456768.499976852","419731201","1209.61","4.28e-7","2.40e-8","-2.18","-","69.62","1e-8","0","bin70.log"
"May 20 2014","2456798.499976852","422323201","1130.21","3.80e-7","2.10e-8","-2.18","-","86.11","1e-8","0","bin71.log"
"Jun 19 2014","2456828.499976852","424915201","1347.6","3.72e-7","2.00e-8","-2.18","-","97.24","1e-8","0","bin72.log"
"Jul 19 2014","2456858.499976852","427507201","734.59","4.27e-7","3.10e-8","-2.18","-","106.09","1e-8","0","bin73.log"
"Aug 18 2014","2456888.499976852","430099201","944.51","4.28e-7","2.80e-8","-2.18","-","117.09","1e-8","0","bin74.log"
"Sep 17 2014","2456918.499976852","432691201","1169.84","5.26e-7","3.10e-8","-2.18","-","128.32","1e-8","0","bin75.log"
"Oct 17 2014","2456948.499976852","435283201","501.3","3.12e-7","2.60e-8","-2.18","-","130.11","1e-8","0","bin76.log"
"Nov 16 2014","2456978.499976852","437875201","445.08","2.43e-7","2.20e-8","-2.18","-","114.53","1e-8","0","bin77.log"
"Dec 16 2014","2457008.499976852","440467201","288.33","1.59e-7","1.60e-8","-2.18","-","87.25","1e-8","0","bin78.log"
"Jan 15 2015","2457038.499976852","443059201","217.08","9.94e-8","1.14e-8","-2.18","-","58.74","1e-8","0","bin79.log"
"Feb 14 2015","2457068.499976852","445651201","527.33","2.01e-7","1.60e-8","-2.18","-","42.06","1e-8","0","bin80.log"
"Mar 16 2015","2457098.499976852","448243201","75.93","5.92e-8","1.12e-8","-2.18","-","48.29","1e-8","0","bin81.log"
"Apr 15 2015","2457128.499976852","450835201","58","5.43e-8","1.07e-8","-2.18","-","66.34","1e-8","0","bin82.log"
"May 15 2015","2457158.499976852","453427201","55.34","4.74e-8","1.01e-8","-2.18","-","83.61","1e-8","0","bin83.log"
"Jun 14 2015","2457188.499976852","456019201","128.87","7.43e-8","1.12e-8","-2.18","-","95.61","1e-8","0","bin84.log"
"Jul 14 2015","2457218.499965278","458611201","19.65","2.85e-8","9.70e-9","-2.18","-","104.46","1e-8","0","bin85.log"
"Aug 13 2015","2457248.499965278","461203201","31.93","3.39e-8","8.80e-9","-2.18","-","114.99","1e-8","0","bin86.log"
"Sep 12 2015","2457278.499965278","463795201","43.29","4.08e-8","1.02e-8","-2.18","-","126.68","1e-8","0","bin87.log"
"Oct 12 2015","2457308.499965278","466387201","109.3","6.26e-8","9.80e-9","-2.18","-","131.00","1e-8","0","bin88.log"
"Nov 11 2015","2457338.499965278","468979201","42.4","3.96e-8","9.40e-9","-2.18","-","118.38","1e-8","0","bin89.log"
"Dec 11 2015","2457368.499965278","471571201","14.92","2.27e-8","8.10e-9","-2.18","-","92.41","1e-8","0","bin90.log"
"Jan 10 2016","2457398.499965278","474163201","14.43","1.63e-8","6.69e-9","-2.18","-","63.31","1e-8","0","bin91.log"
"Feb 09 2016","2457428.499965278","476755201","30.33","3.57e-8","1.00e-8","-2.18","-","43.41","1e-8","0","bin92.log"
"Mar 10 2016","2457458.499965278","479347201","54.2","4.49e-8","9.30e-9","-2.18","-","45.83","1e-8","0","bin93.log"
"Apr 09 2016","2457488.499965278","481939201","26.25","3.05e-8","9.70e-9","-2.18","-","63.02","1e-8","0","bin94.log"
"May 09 2016","2457518.499965278","484531201","14.33","1.91e-8","8.10e-9","-2.18","-","80.92","1e-8","0","bin95.log"
"Jun 08 2016","2457548.499965278","487123201","7.23","1.68e-8","8.20e-9","-2.18","-","93.88","1e-8","0","bin96.log"
"Jul 08 2016","2457578.499965278","489715201","1.64","< 2.10e-8","-","-","-","102.89","1e-8","0","bin97.log"
"Aug 07 2016","2457608.499965278","492307201","1.82","< 1.91e-8","-","-","-","112.95","1e-8","0","bin98.log"
"Sep 06 2016","2457638.499965278","494899201","3.02","< 2.17e-8","-","-","-","124.83","1e-8","0","bin99.log"
"Oct 06 2016","2457668.499965278","497491201","1.55","< 1.40e-8","-","-","-","131.33","1e-8","0","bin100.log"
"Nov 05 2016","2457698.499965278","500083201","0","< 1.47e-8","-","-","-","121.81","1e-8","0","bin101.log"
"Dec 05 2016","2457728.499965278","502675201","1.27","< 1.80e-8","-","-","-","97.48","1e-8","0","bin102.log"
"Jan 04 2017","2457758.4999537035","505267201","1.42","< 2.10e-8","-","-","-","68.14","1e-8","0","bin103.log"
"Feb 03 2017","2457788.4999537035","507859201","0.83","< 1.43e-8","-","-","-","45.53","1e-8","0","bin104.log"
"Mar 05 2017","2457818.4999537035","510451201","0.99","< 1.52e-8","-","-","-","43.82","1e-8","0","bin105.log"
"Apr 04 2017","2457848.4999537035","513043201","1.49","< 2.09e-8","-","-","-","59.69","1e-8","0","bin106.log"
"May 04 2017","2457878.4999537035","515635201","6.36","1.25e-8","6.27e-9","-2.18","-","78.07","1e-8","0","bin107.log"
"Jun 03 2017","2457908.4999537035","518227201","18.01","2.70e-8","9.30e-9","-2.18","-","92.02","1e-8","0","bin108.log"
"Jul 03 2017","2457938.4999537035","520819201","0","< 7.66e-9","-","-","-","101.38","1e-8","0","bin109.log"
"Aug 02 2017","2457968.4999537035","523411201","3.28","< 2.45e-8","-","-","-","110.98","1e-8","0","bin110.log"
"Sep 01 2017","2457998.4999537035","526003201","0","< 9.37e-9","-","-","-","122.84","1e-8","0","bin111.log"
"Oct 01 2017","2458028.4999537035","528595201","0.65","< 1.66e-8","-","-","-","131.11","1e-8","0","bin112.log"
"Oct 31 2017","2458058.4999537035","531187201","1.88","< 1.68e-8","-","-","-","124.78","1e-8","0","bin113.log"
"Nov 30 2017","2458088.4999537035","533779201","1.88","< 1.71e-8","-","-","-","102.39","1e-8","0","bin114.log"
"Dec 30 2017","2458118.4999537035","536371201","9.37","1.49e-8","7.13e-9","-2.18","-","73.16","1e-8","0","bin115.log"
"Jan 29 2018","2458148.4999537035","538963201","8.51","1.24e-8","6.05e-9","-2.18","-","48.34","1e-8","0","bin116.log"
"Feb 28 2018","2458178.4999537035","541555201","7.92","1.78e-8","8.81e-9","-2.18","-","42.38","1e-8","0","bin117.log"
"Mar 30 2018","2458208.4999537035","544147201","0","< 1.89e-8","-","-","-","56.42","1e-8","0","bin118.log"
"Apr 29 2018","2458238.4999537035","546739201","22.24","2.51e-8","8.30e-9","-2.18","-","75.07","1e-8","0","bin119.log"
"May 29 2018","2458268.4999537035","549331201","13.73","1.83e-8","6.40e-9","-2.18","-","90.00","1e-8","0","bin120.log"
"Jun 28 2018","2458298.4999537035","551923201","19.6","2.18e-8","7.20e-9","-2.18","-","99.88","1e-8","0","bin121.log"
"Jul 28 2018","2458328.4999537035","554515201","2.65","< 3.27e-8","-","-","-","109.10","1e-8","0","bin122.log"
"Aug 27 2018","2458358.4999537035","557107201","0.61","< 1.68e-8","-","-","-","120.75","1e-8","0","bin123.log"
"Sep 26 2018","2458388.4999537035","559699201","3.01","< 4.03e-8","-","-","-","130.43","1e-8","0","bin124.log"
