"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Aug 19 2008","2454698.5","240883201","103.17","7.90e-8","1.17e-8","-2.1","-","34.30","1e-8","0","bin1.log"
"Sep 18 2008","2454728.5","243475201","162.57","8.53e-8","1.08e-8","-2.1","-","27.99","1e-8","0","bin2.log"
"Oct 18 2008","2454758.5","246067201","139.5","7.16e-8","9.80e-9","-2.1","-","45.10","1e-8","0","bin3.log"
"Nov 17 2008","2454788.5","248659201","167.27","9.73e-8","1.18e-8","-2.1","-","67.01","1e-8","0","bin4.log"
"Dec 17 2008","2454818.5","251251201","280.88","1.12e-7","1.10e-8","-2.1","-","87.76","1e-8","0","bin5.log"
"Jan 16 2009","2454848.499988426","253843201","277.1","1.23e-7","1.30e-8","-2.1","-","108.29","1e-8","0","bin6.log"
"Feb 15 2009","2454878.499988426","256435201","102.72","6.34e-8","9.60e-9","-2.1","-","130.26","1e-8","0","bin7.log"
"Mar 17 2009","2454908.499988426","259027201","263.83","1.09e-7","1.27e-8","-2.1","-","149.70","1e-8","0","bin8.log"
"Apr 16 2009","2454938.499988426","261619201","295.98","1.11e-7","1.12e-8","-2.1","-","148.86","1e-8","0","bin9.log"
"May 16 2009","2454968.499988426","264211201","72.91","5.10e-8","9.50e-9","-2.1","-","125.34","1e-8","0","bin10.log"
"Jun 15 2009","2454998.499988426","266803201","117.83","6.38e-8","9.60e-9","-2.1","-","95.30","1e-8","0","bin11.log"
"Jul 15 2009","2455028.499988426","269395201","30.42","3.01e-8","7.80e-9","-2.1","-","64.66","1e-8","0","bin12.log"
"Aug 14 2009","2455058.499988426","271987201","8.08","1.44e-8","6.72e-9","-2.1","-","37.94","1e-8","0","bin13.log"
