"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Aug 19 2008","2454698.5","240883201","176.78","5.96e-8","8.20e-9","-2.01","-","130.51","1e-8","0","bin1.log"
"Sep 18 2008","2454728.5","243475201","135.73","6.66e-8","9.60e-9","-2.01","-","150.07","1e-8","0","bin2.log"
"Oct 18 2008","2454758.5","246067201","226.34","8.62e-8","1.07e-8","-2.01","-","148.88","1e-8","0","bin3.log"
"Nov 17 2008","2454788.5","248659201","71.38","4.33e-8","8.30e-9","-2.01","-","131.89","1e-8","0","bin4.log"
"Dec 17 2008","2454818.5","251251201","80.03","4.51e-8","8.80e-9","-2.01","-","110.69","1e-8","0","bin5.log"
"Jan 16 2009","2454848.499988426","253843201","146.87","5.54e-8","8.10e-9","-2.01","-","86.31","1e-8","0","bin6.log"
"Feb 15 2009","2454878.499988426","256435201","21.58","2.80e-8","8.20e-9","-2.01","-","59.02","1e-8","0","bin7.log"
"Mar 17 2009","2454908.499988426","259027201","58.08","3.72e-8","8.20e-9","-2.01","-","30.96","1e-8","0","bin8.log"
"Apr 16 2009","2454938.499988426","261619201","60.77","4.16e-8","8.40e-9","-2.01","-","13.47","1e-8","0","bin9.log"
"May 16 2009","2454968.499988426","264211201","81.6","4.24e-8","8.50e-9","-2.01","-","35.99","1e-8","0","bin10.log"
"Jun 15 2009","2454998.499988426","266803201","139.92","6.50e-8","9.10e-9","-2.01","-","66.52","1e-8","0","bin11.log"
"Jul 15 2009","2455028.499988426","269395201","220.33","9.01e-8","1.11e-8","-2.01","-","97.44","1e-8","0","bin12.log"
"Aug 14 2009","2455058.499988426","271987201","269.54","9.14e-8","1.01e-8","-2.01","-","126.01","1e-8","0","bin13.log"
"Sep 13 2009","2455088.499988426","274579201","203.62","8.39e-8","1.11e-8","-2.01","-","147.76","1e-8","0","bin14.log"
"Oct 13 2009","2455118.499988426","277171201","149.45","6.94e-8","1.09e-8","-2.01","-","150.76","1e-8","0","bin15.log"
"Nov 12 2009","2455148.499988426","279763201","169.76","7.76e-8","1.15e-8","-2.01","-","135.29","1e-8","0","bin16.log"
"Dec 12 2009","2455178.499988426","282355201","288.3","1.02e-7","1.19e-8","-2.01","-","114.61","1e-8","0","bin17.log"
"Jan 11 2010","2455208.499988426","284947201","126.77","6.51e-8","9.90e-9","-2.01","-","90.82","1e-8","0","bin18.log"
"Feb 10 2010","2455238.499988426","287539201","100.88","6.26e-8","1.01e-8","-2.01","-","63.92","1e-8","0","bin19.log"
"Mar 12 2010","2455268.499988426","290131201","114.54","7.22e-8","1.17e-8","-2.01","-","35.76","1e-8","0","bin20.log"
"Apr 11 2010","2455298.499988426","292723201","903.93","2.22e-7","1.50e-8","-2.01","-","13.59","1e-8","0","bin21.log"
"May 11 2010","2455328.499988426","295315201","176.96","7.36e-8","1.01e-8","-2.01","-","30.96","1e-8","0","bin22.log"
"Jun 10 2010","2455358.499988426","297907201","222.16","1.03e-7","1.23e-8","-2.01","-","61.08","1e-8","0","bin23.log"
"Jul 10 2010","2455388.499988426","300499201","65.78","4.36e-8","9.10e-9","-2.01","-","92.13","1e-8","0","bin24.log"
"Aug 09 2010","2455418.499988426","303091201","258.13","1.04e-7","1.19e-8","-2.01","-","121.33","1e-8","0","bin25.log"
"Sep 08 2010","2455448.499988426","305683201","177.66","8.44e-8","1.14e-8","-2.01","-","144.86","1e-8","0","bin26.log"
"Oct 08 2010","2455478.499988426","308275201","74.3","4.29e-8","9.30e-9","-2.01","-","152.04","1e-8","0","bin27.log"
"Nov 07 2010","2455508.499988426","310867201","88.74","5.79e-8","1.00e-8","-2.01","-","138.57","1e-8","0","bin28.log"
"Dec 07 2010","2455538.499988426","313459201","64.6","4.27e-8","8.80e-9","-2.01","-","118.42","1e-8","0","bin29.log"
"Jan 06 2011","2455568.499988426","316051201","127.27","6.75e-8","1.09e-8","-2.01","-","95.23","1e-8","0","bin30.log"
"Feb 05 2011","2455598.499988426","318643201","604.45","1.89e-7","1.50e-8","-2.01","-","68.78","1e-8","0","bin31.log"
"Mar 07 2011","2455628.499988426","321235201","735.28","2.28e-7","1.60e-8","-2.01","-","40.64","1e-8","0","bin32.log"
"Apr 06 2011","2455658.499988426","323827201","148.19","7.91e-8","1.12e-8","-2.01","-","15.65","1e-8","0","bin33.log"
"May 06 2011","2455688.499988426","326419201","32.1","3.42e-8","9.20e-9","-2.01","-","26.13","1e-8","0","bin34.log"
"Jun 05 2011","2455718.499988426","329011201","43.55","3.78e-8","8.80e-9","-2.01","-","55.67","1e-8","0","bin35.log"
"Jul 05 2011","2455748.499988426","331603201","35.5","2.85e-8","8.00e-9","-2.01","-","86.76","1e-8","0","bin36.log"
"Aug 04 2011","2455778.499988426","334195201","30.24","2.36e-8","6.90e-9","-2.01","-","116.49","1e-8","0","bin37.log"
"Sep 03 2011","2455808.499988426","336787201","163.79","7.83e-8","1.13e-8","-2.01","-","141.48","1e-8","0","bin38.log"
"Oct 03 2011","2455838.499988426","339379201","245.9","9.45e-8","1.17e-8","-2.01","-","152.60","1e-8","0","bin39.log"
"Nov 02 2011","2455868.499988426","341971201","102.32","6.31e-8","1.08e-8","-2.01","-","141.69","1e-8","0","bin40.log"
"Dec 02 2011","2455898.499988426","344563201","352.06","1.21e-7","1.30e-8","-2.01","-","122.16","1e-8","0","bin41.log"
"Jan 01 2012","2455928.499988426","347155201","421.18","1.52e-7","1.40e-8","-2.01","-","99.53","1e-8","0","bin42.log"
"Jan 31 2012","2455958.499988426","349747201","363.98","1.31e-7","1.30e-8","-2.01","-","73.59","1e-8","0","bin43.log"
"Mar 01 2012","2455988.499988426","352339201","247.37","1.06e-7","1.22e-8","-2.01","-","45.57","1e-8","0","bin44.log"
"Mar 31 2012","2456018.499988426","354931201","237.45","9.38e-8","1.20e-8","-2.01","-","19.01","1e-8","0","bin45.log"
"Apr 30 2012","2456048.499988426","357523201","304.31","1.16e-7","1.30e-8","-2.01","-","21.62","1e-8","0","bin46.log"
"May 30 2012","2456078.499988426","360115201","153.55","7.40e-8","1.06e-8","-2.01","-","50.29","1e-8","0","bin47.log"
"Jun 29 2012","2456108.499988426","362707201","202.13","9.51e-8","1.19e-8","-2.01","-","81.35","1e-8","0","bin48.log"
"Jul 29 2012","2456138.499976852","365299201","197.25","7.51e-8","1.03e-8","-2.01","-","111.51","1e-8","0","bin49.log"
"Aug 28 2012","2456168.499976852","367891201","75.1","4.42e-8","9.10e-9","-2.01","-","137.71","1e-8","0","bin50.log"
"Sep 27 2012","2456198.499976852","370483201","107.03","5.53e-8","8.70e-9","-2.01","-","152.36","1e-8","0","bin51.log"
"Oct 27 2012","2456228.499976852","373075201","59.1","4.93e-8","1.03e-8","-2.01","-","144.60","1e-8","0","bin52.log"
"Nov 26 2012","2456258.499976852","375667201","151.3","7.61e-8","1.14e-8","-2.01","-","125.81","1e-8","0","bin53.log"
"Dec 26 2012","2456288.499976852","378259201","53.05","4.76e-8","1.05e-8","-2.01","-","103.72","1e-8","0","bin54.log"
"Jan 25 2013","2456318.499976852","380851201","110.34","6.81e-8","1.08e-8","-2.01","-","78.33","1e-8","0","bin55.log"
"Feb 24 2013","2456348.499976852","383443201","17.59","2.20e-8","7.50e-9","-2.01","-","50.51","1e-8","0","bin56.log"
"Mar 26 2013","2456378.499976852","386035201","34.83","3.48e-8","8.90e-9","-2.01","-","23.10","1e-8","0","bin57.log"
"Apr 25 2013","2456408.499976852","388627201","11.29","2.21e-8","8.50e-9","-2.01","-","17.66","1e-8","0","bin58.log"
"May 25 2013","2456438.499976852","391219201","14.26","1.26e-8","5.86e-9","-2.01","-","44.97","1e-8","0","bin59.log"
"Jun 24 2013","2456468.499976852","393811201","73.55","3.83e-8","8.20e-9","-2.01","-","75.92","1e-8","0","bin60.log"
"Jul 24 2013","2456498.499976852","396403201","31.39","2.22e-8","6.60e-9","-2.01","-","106.42","1e-8","0","bin61.log"
"Aug 23 2013","2456528.499976852","398995201","82.24","5.52e-8","1.18e-8","-2.01","-","133.62","1e-8","0","bin62.log"
"Sep 22 2013","2456558.499976852","401587201","13.9","1.14e-8","5.80e-9","-2.01","-","151.31","1e-8","0","bin63.log"
"Oct 22 2013","2456588.499976852","404179201","44.14","3.61e-8","9.30e-9","-2.01","-","147.22","1e-8","0","bin64.log"
"Nov 21 2013","2456618.499976852","406771201","41.08","3.65e-8","9.40e-9","-2.01","-","129.37","1e-8","0","bin65.log"
"Dec 21 2013","2456648.499976852","409363201","30.77","4.94e-8","1.50e-8","-2.01","-","107.81","1e-8","0","bin66.log"
"Jan 20 2014","2456678.499976852","411955201","30.88","2.21e-8","6.80e-9","-2.01","-","83.00","1e-8","0","bin67.log"
"Feb 19 2014","2456708.499976852","414547201","21.4","3.80e-8","1.16e-8","-2.01","-","55.46","1e-8","0","bin68.log"
"Mar 21 2014","2456738.499976852","417139201","4.88","1.31e-8","8.35e-9","-2.01","-","27.58","1e-8","0","bin69.log"
"Apr 20 2014","2456768.499976852","419731201","151.72","8.01e-8","1.27e-8","-2.01","-","14.67","1e-8","0","bin70.log"
"May 20 2014","2456798.499976852","422323201","234.45","9.37e-8","1.16e-8","-2.01","-","39.72","1e-8","0","bin71.log"
"Jun 19 2014","2456828.499976852","424915201","217.51","9.15e-8","1.16e-8","-2.01","-","70.46","1e-8","0","bin72.log"
"Jul 19 2014","2456858.499976852","427507201","132.99","6.48e-8","1.03e-8","-2.01","-","101.24","1e-8","0","bin73.log"
"Aug 18 2014","2456888.499976852","430099201","291.3","1.36e-7","1.60e-8","-2.01","-","129.28","1e-8","0","bin74.log"
"Sep 17 2014","2456918.499976852","432691201","175.63","1.14e-7","1.51e-8","-2.01","-","149.49","1e-8","0","bin75.log"
"Oct 17 2014","2456948.499976852","435283201","121.03","8.88e-8","1.53e-8","-2.01","-","149.46","1e-8","0","bin76.log"
"Nov 16 2014","2456978.499976852","437875201","255.96","1.47e-7","1.70e-8","-2.01","-","132.85","1e-8","0","bin77.log"
"Dec 16 2014","2457008.499976852","440467201","540.68","1.63e-7","1.40e-8","-2.01","-","111.79","1e-8","0","bin78.log"
"Jan 15 2015","2457038.499976852","443059201","390.04","1.43e-7","1.40e-8","-2.01","-","87.58","1e-8","0","bin79.log"
"Feb 14 2015","2457068.499976852","445651201","161.73","8.14e-8","1.14e-8","-2.01","-","60.38","1e-8","0","bin80.log"
"Mar 16 2015","2457098.499976852","448243201","23.84","2.74e-8","1.05e-8","-2.01","-","32.28","1e-8","0","bin81.log"
"Apr 15 2015","2457128.499976852","450835201","64.25","5.18e-8","1.06e-8","-2.01","-","13.29","1e-8","0","bin82.log"
"May 15 2015","2457158.499976852","453427201","71.98","4.89e-8","9.10e-9","-2.01","-","34.58","1e-8","0","bin83.log"
"Jun 14 2015","2457188.499976852","456019201","131.5","7.86e-8","1.15e-8","-2.01","-","65.01","1e-8","0","bin84.log"
"Jul 14 2015","2457218.499965278","458611201","459.71","1.32e-7","1.20e-8","-2.01","-","95.97","1e-8","0","bin85.log"
"Aug 13 2015","2457248.499965278","461203201","186.59","7.90e-8","1.07e-8","-2.01","-","124.73","1e-8","0","bin86.log"
"Sep 12 2015","2457278.499965278","463795201","172.85","8.60e-8","1.20e-8","-2.01","-","147.01","1e-8","0","bin87.log"
