"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Aug 08 2008","2454687","239889601","63.78","1.19e-7","2.51e-8","-2.05","-","160.29","1e-8","0","bin1.log"
"Aug 15 2008","2454694","240494401","52.15","9.95e-8","2.39e-8","-2.05","-","167.08","1e-8","0","bin2.log"
"Aug 22 2008","2454701","241099201","16.04","4.30e-8","1.89e-8","-2.05","-","173.71","1e-8","0","bin3.log"
"Aug 29 2008","2454708","241704001","23.41","7.96e-8","2.54e-8","-2.05","-","177.57","1e-8","0","bin4.log"
"Sep 05 2008","2454715","242308801","44.18","1.57e-7","3.50e-8","-2.05","-","171.90","1e-8","0","bin5.log"
"Sep 12 2008","2454722","242913601","17.04","8.77e-8","3.09e-8","-2.05","-","165.21","1e-8","0","bin6.log"
"Sep 19 2008","2454729","243518401","31.14","1.14e-7","2.97e-8","-2.05","-","158.41","1e-8","0","bin7.log"
"Sep 26 2008","2454736","244123201","44.67","1.23e-7","2.78e-8","-2.05","-","151.57","1e-8","0","bin8.log"
"Oct 03 2008","2454743","244728001","40.74","1.15e-7","2.68e-8","-2.05","-","144.71","1e-8","0","bin9.log"
"Oct 10 2008","2454750","245332801","59.53","1.50e-7","2.90e-8","-2.05","-","137.81","1e-8","0","bin10.log"
"Oct 17 2008","2454757","245937601","7.56","4.66e-8","2.11e-8","-2.05","-","130.90","1e-8","0","bin11.log"
"Oct 24 2008","2454764","246542401","98.89","2.18e-7","3.60e-8","-2.05","-","123.99","1e-8","0","bin12.log"
"Oct 31 2008","2454771","247147201","62.98","1.89e-7","3.80e-8","-2.05","-","117.07","1e-8","0","bin13.log"
"Nov 07 2008","2454778","247752001","57.34","1.83e-7","3.70e-8","-2.05","-","110.16","1e-8","0","bin14.log"
"Nov 14 2008","2454785","248356801","13.15","7.00e-8","2.50e-8","-2.05","-","103.28","1e-8","0","bin15.log"
"Nov 21 2008","2454792","248961601","13.14","5.54e-8","2.11e-8","-2.05","-","96.44","1e-8","0","bin16.log"
"Nov 28 2008","2454799","249566401","19.96","6.82e-8","2.12e-8","-2.05","-","89.68","1e-8","0","bin17.log"
"Dec 05 2008","2454806","250171201","5.39","2.30e-8","1.62e-8","-2.05","-","83.00","1e-8","0","bin18.log"
"Dec 12 2008","2454813","250776001","8.57","3.66e-8","1.87e-8","-2.05","-","76.42","1e-8","0","bin19.log"
"Dec 19 2008","2454820","251380801","20.07","6.16e-8","2.28e-8","-2.05","-","69.97","1e-8","0","bin20.log"
"Dec 26 2008","2454827","251985601","28.3","1.47e-7","3.90e-8","-2.05","-","63.65","1e-8","0","bin21.log"
"Jan 02 2009","2454833.999988426","252590401","7","4.35e-8","2.26e-8","-2.05","-","57.47","1e-8","0","bin22.log"
"Jan 09 2009","2454840.999988426","253195201","5.33","3.50e-8","1.92e-8","-2.05","-","51.43","1e-8","0","bin23.log"
"Jan 16 2009","2454847.999988426","253800001","20.84","5.92e-8","1.94e-8","-2.05","-","45.54","1e-8","0","bin24.log"
"Jan 23 2009","2454854.999988426","254404801","25.69","8.68e-8","2.40e-8","-2.05","-","39.84","1e-8","0","bin25.log"
"Jan 30 2009","2454861.999988426","255009601","14.13","6.13e-8","2.22e-8","-2.05","-","34.37","1e-8","0","bin26.log"
"Feb 06 2009","2454868.999988426","255614401","3.44","< 7.67e-8","-","-","-","29.23","1e-8","0","bin27.log"
"Feb 13 2009","2454875.999988426","256219201","14.7","7.29e-8","2.67e-8","-2.05","-","24.63","1e-8","0","bin28.log"
"Feb 20 2009","2454882.999988426","256824001","26.58","1.30e-7","3.47e-8","-2.05","-","20.95","1e-8","0","bin29.log"
"Feb 27 2009","2454889.999988426","257428801","204.44","3.38e-7","4.10e-8","-2.05","-","18.79","1e-8","0","bin30.log"
"Mar 06 2009","2454896.999988426","258033601","36.08","1.06e-7","2.61e-8","-2.05","-","18.73","1e-8","0","bin31.log"
"Mar 13 2009","2454903.999988426","258638401","0.04","< 5.47e-8","-","-","-","20.86","1e-8","0","bin32.log"
"Mar 20 2009","2454910.999988426","259243201","73.93","1.53e-7","2.90e-8","-2.05","-","24.67","1e-8","0","bin33.log"
"Mar 27 2009","2454917.999988426","259848001","22.8","8.34e-8","2.46e-8","-2.05","-","29.57","1e-8","0","bin34.log"
"Apr 03 2009","2454924.999988426","260452801","37.74","1.21e-7","2.96e-8","-2.05","-","35.15","1e-8","0","bin35.log"
"Apr 10 2009","2454931.999988426","261057601","56.44","1.40e-7","3.20e-8","-2.05","-","41.17","1e-8","0","bin36.log"
"Apr 17 2009","2454938.999988426","261662401","11.47","7.79e-8","2.97e-8","-2.05","-","47.49","1e-8","0","bin37.log"
"Apr 24 2009","2454945.999988426","262267201","52.76","1.23e-7","2.87e-8","-2.05","-","54.04","1e-8","0","bin38.log"
"May 01 2009","2454952.999988426","262872001","78.56","1.73e-7","3.10e-8","-2.05","-","60.75","1e-8","0","bin39.log"
