"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Aug 19 2008","2454698.5","240883201","604.51","1.51e-7","1.30e-8","-1.89","-","107.88","1e-8","0","bin1.log"
"Sep 18 2008","2454728.5","243475201","832.25","2.16e-7","1.40e-8","-1.89","-","124.96","1e-8","0","bin2.log"
"Oct 18 2008","2454758.5","246067201","1081.96","2.59e-7","1.70e-8","-1.89","-","133.13","1e-8","0","bin3.log"
"Nov 17 2008","2454788.5","248659201","414.23","1.20e-7","1.10e-8","-1.89","-","133.91","1e-8","0","bin4.log"
"Dec 17 2008","2454818.5","251251201","356.45","1.24e-7","1.30e-8","-1.89","-","127.14","1e-8","0","bin5.log"
"Jan 16 2009","2454848.499988426","253843201","468.3","1.12e-7","1.10e-8","-1.89","-","109.61","1e-8","0","bin6.log"
"Feb 15 2009","2454878.499988426","256435201","461","1.52e-7","1.40e-8","-1.89","-","84.07","1e-8","0","bin7.log"
"Mar 17 2009","2454908.499988426","259027201","512.59","1.68e-7","1.40e-8","-1.89","-","55.90","1e-8","0","bin8.log"
"Apr 16 2009","2454938.499988426","261619201","1065.23","2.43e-7","1.50e-8","-1.89","-","29.83","1e-8","0","bin9.log"
"May 16 2009","2454968.499988426","264211201","2458.06","4.41e-7","2.00e-8","-1.89","-","24.60","1e-8","0","bin10.log"
"Jun 15 2009","2454998.499988426","266803201","610.48","1.49e-7","1.20e-8","-1.89","-","49.22","1e-8","0","bin11.log"
"Jul 15 2009","2455028.499988426","269395201","427.42","1.31e-7","1.30e-8","-1.89","-","78.37","1e-8","0","bin12.log"
"Aug 14 2009","2455058.499988426","271987201","356.93","1.14e-7","1.10e-8","-1.89","-","104.05","1e-8","0","bin13.log"
"Sep 13 2009","2455088.499988426","274579201","651.7","1.51e-7","1.30e-8","-1.89","-","122.62","1e-8","0","bin14.log"
"Oct 13 2009","2455118.499988426","277171201","535.38","1.59e-7","1.40e-8","-1.89","-","132.30","1e-8","0","bin15.log"
"Nov 12 2009","2455148.499988426","279763201","639.05","1.91e-7","1.50e-8","-1.89","-","134.23","1e-8","0","bin16.log"
"Dec 12 2009","2455178.499988426","282355201","523.13","1.63e-7","1.30e-8","-1.89","-","129.05","1e-8","0","bin17.log"
"Jan 11 2010","2455208.499988426","284947201","761.09","1.98e-7","1.40e-8","-1.89","-","113.41","1e-8","0","bin18.log"
"Feb 10 2010","2455238.499988426","287539201","560.28","1.59e-7","1.30e-8","-1.89","-","88.85","1e-8","0","bin19.log"
"Mar 12 2010","2455268.499988426","290131201","413.96","1.42e-7","1.30e-8","-1.89","-","60.83","1e-8","0","bin20.log"
"Apr 11 2010","2455298.499988426","292723201","332.7","1.08e-7","1.11e-8","-1.89","-","33.84","1e-8","0","bin21.log"
"May 11 2010","2455328.499988426","295315201","640.77","1.71e-7","1.40e-8","-1.89","-","22.49","1e-8","0","bin22.log"
"Jun 10 2010","2455358.499988426","297907201","855.15","2.02e-7","1.40e-8","-1.89","-","44.21","1e-8","0","bin23.log"
"Jul 10 2010","2455388.499988426","300499201","1313.26","2.53e-7","1.50e-8","-1.89","-","73.39","1e-8","0","bin24.log"
"Aug 09 2010","2455418.499988426","303091201","747.24","1.74e-7","1.30e-8","-1.89","-","99.99","1e-8","0","bin25.log"
"Sep 08 2010","2455448.499988426","305683201","476.99","1.36e-7","1.20e-8","-1.89","-","120.00","1e-8","0","bin26.log"
"Oct 08 2010","2455478.499988426","308275201","523.04","1.40e-7","1.20e-8","-1.89","-","131.24","1e-8","0","bin27.log"
"Nov 07 2010","2455508.499988426","310867201","515.65","1.52e-7","1.30e-8","-1.89","-","134.36","1e-8","0","bin28.log"
"Dec 07 2010","2455538.499988426","313459201","751.83","1.94e-7","1.40e-8","-1.89","-","130.62","1e-8","0","bin29.log"
"Jan 06 2011","2455568.499988426","316051201","339.78","1.13e-7","1.20e-8","-1.89","-","116.93","1e-8","0","bin30.log"
"Feb 05 2011","2455598.499988426","318643201","449.23","1.45e-7","1.30e-8","-1.89","-","93.53","1e-8","0","bin31.log"
"Mar 07 2011","2455628.499988426","321235201","529.76","1.57e-7","1.30e-8","-1.89","-","65.78","1e-8","0","bin32.log"
"Apr 06 2011","2455658.499988426","323827201","452.06","1.29e-7","1.20e-8","-1.89","-","38.20","1e-8","0","bin33.log"
"May 06 2011","2455688.499988426","326419201","642.65","1.68e-7","1.30e-8","-1.89","-","21.70","1e-8","0","bin34.log"
"Jun 05 2011","2455718.499988426","329011201","216.86","8.64e-8","1.07e-8","-1.89","-","39.34","1e-8","0","bin35.log"
"Jul 05 2011","2455748.499988426","331603201","160.41","5.83e-8","9.10e-9","-1.89","-","68.33","1e-8","0","bin36.log"
"Aug 04 2011","2455778.499988426","334195201","110.46","4.97e-8","8.90e-9","-1.89","-","95.73","1e-8","0","bin37.log"
